sex,age,statebrn,placebrn,marstat,edyrs,occ,usyrl,usdurl,usdocl,usstatel,usplacel,usoccl,usbyl,ustrips,reltrip,paistrip,sport,social,chicanos,blacks,anglos,latinos,lodging,english,finhelp,bankacct,remit1,remit2,remit3,remit4,remit5,savings1,savings2,savings3,savings4,savings5,schools,unemp,foodst,welfare,doctor,hospital,uswagel_adj_2019,rent_adj_2019,food_adj_2019,remit_adj_2019,savings_adj_2019,savretrn_adj_2019
1.0,22.0,14.0,0.0,2.0,4.0,711.0,1987.0,18.0,8.0,105.0,7360.0,629.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,39.453240740740746,0.0,315.625925925926,197.26620370370367,0.0,0.0
1.0,26.0,14.0,0.0,2.0,6.0,629.0,1984.0,48.0,8.0,105.0,7400.0,810.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,14.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,9.669927979274611,264.92953367875646,105.9718134715026,264.92953367875646,529.8590673575129,2649.295336787565
1.0,34.0,14.0,0.0,2.0,6.0,410.0,1979.0,18.0,8.0,105.0,4480.0,417.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,6.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,2.0,14.0,11.0,8888.0,8888.0,2.0,1.0,2.0,2.0,1.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,518.2236486486486,70.14590605502156,1036.4472972972972
1.0,66.0,14.0,0.0,4.0,0.0,719.0,1986.0,24.0,8.0,114.0,1600.0,526.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,0.0,268.4062992125984,0.0,0.0,0.0
1.0,52.0,14.0,0.0,2.0,0.0,419.0,1988.0,4.0,1.0,114.0,7777.0,711.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,12.0,8888.0,8888.0,8888.0,8888.0,14.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,3.5290076687116567,588.1679447852761,392.111963190184,1960.55981595092,2744.783742331288,1176.335889570552
1.0,39.0,14.0,0.0,2.0,2.0,524.0,1979.0,12.0,8.0,105.0,4480.0,810.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,26.49295336787565,70.14590605502156,675.1505281690141
1.0,36.0,14.0,0.0,2.0,6.0,549.0,1988.0,1.0,1.0,105.0,4480.0,526.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,259.330853761623,97.24907016060862,0.0,1080.5452240067625,8644.3617920541
2.0,52.0,14.0,0.0,4.0,0.0,142.0,1982.0,36.0,8.0,144.0,7777.0,410.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,414.859229208925,70.14590605502156,675.1505281690141
1.0,36.0,14.0,0.0,2.0,6.0,50.0,1973.0,36.0,1.0,105.0,4480.0,711.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,11.0,2.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,11.663184306569343,0.0,0.0,325.8852772466539,70.14590605502156,675.1505281690141
1.0,70.0,14.0,0.0,4.0,0.0,10.0,1966.0,3.0,8.0,144.0,4880.0,410.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,0.0,268.4062992125984,246.06063522617904,70.14590605502156,675.1505281690141
1.0,38.0,14.0,0.0,2.0,6.0,520.0,1982.0,6.0,8.0,105.0,5945.0,810.0,1.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,16.0,16.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,8.164229014598542,93.30547445255476,209.9373175182482,699.7910583941607,933.0547445255476,1632.845802919708
1.0,60.0,14.0,0.0,2.0,0.0,410.0,1960.0,2.0,2.0,144.0,7777.0,410.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,14.7041986196319,58.816794478527605,39.211196319018406,392.111963190184,1176.335889570552,5881.679447852761
1.0,68.0,14.0,0.0,2.0,0.0,60.0,1956.0,6.0,2.0,105.0,5945.0,410.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,325.8852772466539,70.14590605502156,675.1505281690141
1.0,31.0,14.0,74.0,2.0,3.0,411.0,1978.0,72.0,8.0,105.0,6780.0,419.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,6.0,16.0,8888.0,8888.0,2.0,6.0,4.0,8888.0,8888.0,2.0,1.0,2.0,2.0,1.0,1.0,13.533334937439848,307.57579403272376,196.8485081809432,1230.303176130895,1476.3638113570742,984.242540904716
1.0,67.0,14.0,0.0,2.0,0.0,50.0,1982.0,12.0,5.0,114.0,7777.0,410.0,1.0,32.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,5.411145092024539,0.0,313.68957055214725,392.111963190184,70.14590605502156,3529.0076687116566
1.0,44.0,14.0,0.0,2.0,6.0,810.0,1988.0,4.0,1.0,105.0,5945.0,810.0,1.0,16.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,11.0,16.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.882323795180724,77.00512048192772,308.0204819277109,256.68373493975906,256.68373493975906,3850.2560240963858
1.0,43.0,14.0,0.0,2.0,6.0,559.0,1974.0,18.0,5.0,105.0,7400.0,810.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,9.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,4.54905693950178,0.0,0.0,727.8491103202847,0.0,1137.2642348754448
1.0,65.0,14.0,0.0,2.0,3.0,10.0,1950.0,120.0,8.0,105.0,4480.0,410.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,7.413102602230484,0.0,95.03977695167288,1425.5966542750932,237.59944237918216,675.1505281690141
1.0,35.0,14.0,0.0,2.0,3.0,522.0,1984.0,3.0,8.0,105.0,4480.0,419.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,4.7007900000000005,0.0,371.115,325.8852772466539,371.115,675.1505281690141
1.0,25.0,14.0,53.0,2.0,6.0,524.0,1986.0,8.0,8.0,144.0,1920.0,810.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,2.0,8.0,11.0,16.0,8888.0,11.0,9.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.330547445255476,291.5796076642336,233.2636861313869,1399.5821167883214,0.0,0.0
1.0,63.0,14.0,0.0,2.0,0.0,713.0,1978.0,6.0,8.0,144.0,1920.0,810.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.400743448858831,172.50809716599193,268.4062992125984,1080.5452240067625,864.43617920541,2161.090448013525
1.0,90.0,14.0,0.0,4.0,0.0,10.0,1929.0,12.0,3.0,138.0,4480.0,410.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,7.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,0.0,2635.639175257732,2635.639175257732,675.1505281690141
1.0,23.0,14.0,0.0,2.0,9.0,810.0,1984.0,48.0,8.0,144.0,1920.0,539.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,7.0,6.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,7.959581319702603,172.50809716599193,142.55966542750932,237.59944237918216,0.0,712.7983271375466
1.0,31.0,14.0,0.0,2.0,2.0,549.0,1978.0,9.0,8.0,144.0,4480.0,549.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,15.44396375464684,142.55966542750932,380.1591078066915,1520.636431226766,0.0,475.19888475836433
1.0,27.0,14.0,0.0,2.0,6.0,629.0,1983.0,11.0,1.0,114.0,1600.0,711.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,6.0,2.0,2.0,16.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,325.8852772466539,70.14590605502156,675.1505281690141
1.0,63.0,14.0,53.0,2.0,0.0,60.0,1957.0,1.0,2.0,105.0,4480.0,410.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,7.235575471698113,192.94867924528305,231.53841509433963,482.3716981132076,0.0,964.7433962264151
1.0,68.0,14.0,0.0,2.0,0.0,719.0,1985.0,12.0,8.0,144.0,3360.0,410.0,1.0,12.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,1.0,2.0,1.0,2.0,9.184634404057482,216.1090448013525,432.218089602705,216.1090448013525,648.3271344040576,2161.090448013525
1.0,85.0,14.0,0.0,2.0,2.0,60.0,1964.0,2.0,2.0,104.0,4480.0,410.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,1.0,2.0,2.0,2.0,2.0,9.724907016060865,0.0,259.330853761623,1296.6542688081151,216.1090448013525,1944.9814032121728
1.0,46.0,14.0,0.0,2.0,2.0,410.0,1986.0,21.0,8.0,144.0,1920.0,819.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,8.846262975778547,0.0,0.0,221.1565743944637,619.2384083044983,619.2384083044983
1.0,48.0,14.0,0.0,2.0,3.0,417.0,1988.0,9.0,6.0,105.0,7777.0,417.0,1.0,21.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,11.0,9.0,8888.0,8888.0,2.0,1.0,2.0,2.0,2.0,2.0,4.318530405405405,0.0,207.28945945945944,431.8530405405405,388.6677364864865,129.55591216216214
1.0,67.0,14.0,0.0,2.0,0.0,713.0,1959.0,8.0,8.0,144.0,1920.0,810.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,11.0,9.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,19.827413321167885,303.2427919708029,303.2427919708029,325.8852772466539,1866.1094890510951,675.1505281690141
1.0,44.0,14.0,93.0,2.0,3.0,559.0,1985.0,12.0,8.0,105.0,4480.0,529.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,12.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,12.501134297520665,140.85785123966943,563.4314049586777,704.2892561983472,352.1446280991736,675.1505281690141
1.0,33.0,14.0,0.0,2.0,6.0,549.0,1975.0,6.0,8.0,105.0,4480.0,524.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,11.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,13.246476683937823,0.0,0.0,1589.577202072539,1324.6476683937824,2119.436269430052
1.0,27.0,14.0,0.0,2.0,6.0,410.0,1978.0,12.0,8.0,105.0,4480.0,549.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,325.8852772466539,70.14590605502156,675.1505281690141
1.0,67.0,14.0,0.0,2.0,0.0,529.0,1952.0,4.0,2.0,105.0,7777.0,410.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,12.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,30.56129655172414,2203.939655172414,2203.939655172414,0.0,1469.293103448276,675.1505281690141
1.0,26.0,14.0,0.0,2.0,2.0,549.0,1988.0,11.0,8.0,105.0,4480.0,549.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,14.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,2635.6391752577324,70.14590605502156,675.1505281690141
1.0,55.0,14.0,0.0,2.0,1.0,410.0,1988.0,9.0,1.0,148.0,7777.0,410.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,2.0,9.8027990797546,0.0,268.4062992125984,588.1679447852761,70.14590605502156,675.1505281690141
1.0,69.0,14.0,0.0,2.0,0.0,529.0,1958.0,2.0,2.0,105.0,6920.0,410.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,12.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,42.04884868421053,0.0,268.4062992125984,0.0,70.14590605502156,5045.861842105263
1.0,50.0,14.0,0.0,2.0,0.0,713.0,1960.0,3.0,2.0,104.0,4480.0,410.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,12.0,11.0,8888.0,8888.0,8888.0,8.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,13.558508373786406,186.15800970873784,310.2633495145631,465.3950242718447,0.0,620.5266990291262
1.0,30.0,14.0,74.0,2.0,6.0,419.0,1986.0,6.0,8.0,105.0,6780.0,419.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,6.0,2.0,7.0,6.0,8888.0,8888.0,8888.0,6.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,9.697334482758622,0.0,207.4296146044625,93.34332657200812,414.859229208925,3453.703083164301
1.0,26.0,14.0,0.0,2.0,9.0,549.0,1979.0,18.0,8.0,105.0,5945.0,810.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,8.0,11.0,8888.0,8888.0,8888.0,2.0,8.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,0.0,268.4062992125984,475.19888475836433,70.14590605502156,675.1505281690141
1.0,65.0,14.0,0.0,2.0,3.0,130.0,1982.0,9.0,8.0,105.0,4480.0,410.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,6.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,6.0,11.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,2.0,2.0,4.32218089602705,0.0,216.1090448013525,324.1635672020288,648.3271344040576,675.1505281690141
1.0,94.0,14.0,0.0,2.0,0.0,60.0,1945.0,36.0,8.0,105.0,4480.0,810.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.330547445255476,116.63184306569345,186.61094890510952,1399.5821167883214,0.0,1632.845802919708
1.0,43.0,14.0,0.0,2.0,4.0,410.0,1968.0,156.0,5.0,105.0,6780.0,419.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,8.0,6.0,8888.0,8888.0,1.0,2.0,1.0,1.0,1.0,1.0,9.184634404057482,116.69888419273036,302.5526627218935,432.218089602705,432.218089602705,648.3271344040576
1.0,56.0,14.0,0.0,2.0,0.0,549.0,1970.0,216.0,1.0,114.0,1600.0,549.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,4.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,10.040654455445544,0.0,281.25082508250824,28.125082508250824,843.7524752475248,1687.5049504950496
1.0,63.0,14.0,0.0,2.0,2.0,719.0,1978.0,3.0,8.0,105.0,7360.0,711.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,2.0,2.0,7.422300000000001,0.0,453.585,7125.408,0.0,0.0
1.0,74.0,14.0,0.0,4.0,1.0,60.0,1931.0,3.0,8.0,144.0,4880.0,410.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,15.684478527607364,50.97455521472393,268.4062992125984,325.8852772466539,0.0,0.0
1.0,43.0,14.0,0.0,2.0,0.0,410.0,1980.0,6.0,8.0,105.0,2840.0,410.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,12.0,14.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,172.50809716599193,268.4062992125984,221.1565743944637,70.14590605502156,675.1505281690141
1.0,63.0,14.0,0.0,2.0,3.0,529.0,1974.0,4.0,8.0,105.0,4940.0,410.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,12.0,8888.0,8888.0,8888.0,8888.0,12.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.002007042253522,0.0,270.06021126760567,1125.25088028169,0.0,787.6756161971831
1.0,43.0,14.0,0.0,2.0,3.0,419.0,1985.0,48.0,1.0,110.0,5000.0,419.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,11.663184306569343,189.3755555555556,268.4062992125984,189.3755555555556,70.14590605502156,5050.014814814815
1.0,31.0,14.0,0.0,2.0,4.0,559.0,1988.0,5.0,8.0,105.0,4480.0,417.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,10.90905873493976,102.67349397590364,102.67349397590364,308.0204819277109,1540.1024096385545,675.1505281690141
1.0,25.0,14.0,0.0,2.0,6.0,410.0,1986.0,12.0,8.0,144.0,1920.0,810.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,6.0,2.0,15.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,15.993941289701636,615.1515880654475,984.242540904716,123.03031761308952,0.0,2460.60635226179
1.0,31.0,14.0,0.0,2.0,3.0,410.0,1988.0,4.0,8.0,148.0,7777.0,410.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,36.73853761622993,172.50809716599193,268.4062992125984,216.1090448013525,70.14590605502156,675.1505281690141
1.0,30.0,14.0,0.0,2.0,5.0,410.0,1981.0,8.0,8.0,110.0,7777.0,410.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,6.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,23.33583164300203,25.928701825557813,103.71480730223124,518.5740365111562,311.1444219066937,777.8610547667344
1.0,70.0,14.0,0.0,2.0,0.0,410.0,1964.0,8.0,2.0,132.0,4480.0,410.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,35.29007668711656,0.0,235.2671779141104,1774.267422239264,2661.381527760736,31936.73517791411
1.0,68.0,14.0,0.0,4.0,0.0,50.0,1978.0,2.0,8.0,106.0,6560.0,549.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,10.54690594059406,0.0,337.5009900990099,843.7524752475248,70.14590605502156,675.1505281690141
1.0,68.0,14.0,0.0,2.0,0.0,60.0,1958.0,3.0,8.0,144.0,4480.0,549.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,14.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,7.961636678200693,0.0,79.61636678200692,0.0,4653.930488927336,10615.515570934258
1.0,55.0,14.0,0.0,2.0,0.0,410.0,1987.0,9.0,1.0,148.0,7777.0,410.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,3.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,11.663184306569343,172.50809716599193,268.4062992125984,1555.7221095334687,70.14590605502156,675.1505281690141
1.0,56.0,14.0,0.0,2.0,3.0,524.0,1971.0,204.0,1.0,114.0,1600.0,524.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,14.0,8888.0,8888.0,8888.0,8888.0,2.0,1.0,2.0,2.0,1.0,1.0,12.73892268041237,0.0,87.85463917525773,351.4185567010309,7028.371134020618,675.1505281690141
1.0,61.0,14.0,0.0,2.0,12.0,713.0,1983.0,13.0,1.0,144.0,1920.0,810.0,1.0,23.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,11.0,8888.0,8888.0,8888.0,8888.0,9.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.663184306569343,86.443617920541,216.1090448013525,1080.5452240067625,70.14590605502156,648.3271344040576
