sex,edyrs,usmarl,usdurl,usdocl,reltrip,paistrip,sport,social,age,minors,land,property,business,METROCAT,usunemp,inus,sons,daus,hrwage_adj_2019,pre_irca,irca,iirira,pais_pre_irca,pais_irca,pais_iirira,target
1,2.0,1.0,294,8.0,1.0,1.0,2.0,1.0,40,5.0,0,1,0,3,0.056,0,0,0,,0,1,0,0,1,0,1
1,6.0,1.0,24,8.0,2.0,2.0,2.0,2.0,26,1.0,0,0,0,3,0.053,1,4,0,,0,1,0,0,0,0,1
1,2.0,1.0,180,1.0,1.0,1.0,2.0,1.0,50,4.0,0,0,0,3,0.072,1,0,0,,1,0,0,1,0,0,1
1,6.0,2.0,36,8.0,1.0,1.0,2.0,2.0,17,0.0,0,0,0,3,0.072,0,4,0,,1,0,0,1,0,0,1
1,6.0,2.0,60,8.0,1.0,1.0,2.0,1.0,40,8.0,0,0,0,3,0.085,0,0,0,,1,0,0,1,0,0,0
1,6.0,2.0,324,8.0,1.0,2.0,2.0,2.0,16,0.0,0,0,0,3,0.049,0,0,0,,1,0,0,0,0,0,1
1,2.0,1.0,60,8.0,1.0,1.0,2.0,2.0,54,1.0,0,0,0,3,0.058,0,0,0,11.368849360755975,0,0,1,0,0,1,0
1,6.0,2.0,240,8.0,2.0,2.0,2.0,1.0,17,0.0,0,0,0,3,0.062,0,1,0,15.753512323943664,0,1,0,0,0,0,0
1,9.0,1.0,12,8.0,2.0,1.0,2.0,2.0,22,1.0,0,1,0,3,0.096,0,1,0,,0,0,1,0,0,1,0
1,12.0,2.0,24,8.0,2.0,1.0,2.0,1.0,20,0.0,0,0,0,3,0.045,0,2,2,10.979134969325154,0,0,1,0,0,1,0
1,6.0,2.0,36,8.0,2.0,2.0,2.0,1.0,21,0.0,0,0,0,3,0.058,0,2,0,11.368849360755975,0,0,1,0,0,0,0
1,3.0,1.0,12,8.0,,,2.0,,28,0.0,0,0,0,3,0.04,0,2,2,,0,0,1,0,0,0,0
1,12.0,1.0,24,5.0,2.0,2.0,2.0,1.0,25,1.0,0,0,0,3,0.096,0,0,1,15.911860548859915,0,0,1,0,0,0,0
1,9.0,1.0,4,5.0,1.0,2.0,2.0,2.0,27,1.0,0,0,1,3,0.089,0,0,1,13.362213298256924,0,0,1,0,0,0,0
1,12.0,2.0,48,8.0,2.0,1.0,1.0,2.0,28,0.0,0,0,0,3,0.042,0,2,0,8.440057022809125,0,0,1,0,0,1,1
1,6.0,2.0,36,5.0,1.0,1.0,2.0,2.0,15,0.0,0,0,0,3,0.056,0,2,1,,0,1,0,0,1,0,1
1,6.0,1.0,12,8.0,1.0,1.0,2.0,2.0,29,2.0,0,1,0,3,0.055,0,0,3,,0,0,1,0,0,1,1
1,7.0,1.0,24,8.0,,,2.0,2.0,33,3.0,0,0,0,3,0.046,0,0,3,18.49531209306363,0,0,1,0,0,0,0
1,9.0,2.0,24,8.0,1.0,2.0,2.0,2.0,29,1.0,0,0,0,3,0.053,0,4,2,,0,1,0,0,0,0,1
1,0.0,1.0,108,8.0,1.0,1.0,2.0,2.0,42,7.0,0,0,0,3,0.071,0,0,0,,1,0,0,1,0,0,1
1,17.0,2.0,12,8.0,1.0,2.0,2.0,2.0,6,0.0,0,0,0,3,0.072,0,2,0,7.365582713754648,1,0,0,0,0,0,1
1,6.0,1.0,108,8.0,1.0,2.0,2.0,2.0,21,2.0,0,0,0,3,0.06,0,1,0,16.67328260869565,0,0,1,0,0,0,0
1,6.0,2.0,36,8.0,2.0,1.0,2.0,2.0,27,0.0,0,0,0,3,0.056,0,2,0,73.39435406698566,1,0,0,1,0,0,0
1,8.0,1.0,120,8.0,1.0,2.0,2.0,1.0,38,1.0,0,0,0,3,0.045,1,1,0,10.979134969325154,0,0,1,0,0,0,1
1,0.0,1.0,204,8.0,1.0,2.0,2.0,2.0,35,3.0,0,1,0,3,0.056,0,1,0,,0,1,0,0,0,0,1
1,6.0,1.0,36,8.0,2.0,1.0,2.0,2.0,61,1.0,0,0,0,3,0.046,0,1,0,4.932083224816969,0,0,1,0,0,1,1
1,8.0,2.0,48,8.0,2.0,1.0,2.0,1.0,20,0.0,0,0,1,3,0.07,0,1,1,13.529293795620438,1,0,0,1,0,0,0
1,6.0,1.0,96,8.0,2.0,1.0,2.0,1.0,38,7.0,0,1,0,3,0.056,0,0,1,5.185740365111562,1,0,0,1,0,0,1
1,6.0,1.0,72,8.0,1.0,2.0,1.0,1.0,27,1.0,0,1,0,3,0.045,0,0,4,7.214860122699386,0,0,1,0,0,0,0
1,6.0,2.0,312,8.0,2.0,1.0,2.0,2.0,12,0.0,0,0,0,3,0.071,0,1,0,,1,0,0,1,0,0,0
1,3.0,1.0,36,2.0,2.0,1.0,2.0,2.0,49,6.0,1,1,1,3,0.07,0,1,1,20.993731751824818,1,0,0,1,0,0,0
1,12.0,2.0,132,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.061,0,0,1,27.601295546558706,0,1,0,0,1,0,0
1,0.0,1.0,84,8.0,1.0,2.0,2.0,1.0,36,0.0,0,0,0,3,0.071,1,0,0,12.410533980582525,1,0,0,0,0,0,1
1,3.0,1.0,12,5.0,2.0,1.0,2.0,2.0,39,3.0,0,1,1,3,0.062,0,0,0,19.69189040492958,0,1,0,0,1,0,0
1,3.0,2.0,120,8.0,1.0,2.0,2.0,2.0,22,0.0,0,0,0,3,0.054,0,1,0,11.405984703632887,0,1,0,0,0,0,1
1,6.0,2.0,96,8.0,1.0,1.0,1.0,1.0,18,0.0,0,0,0,3,0.056,0,2,0,9.780298393267024,0,1,0,0,1,0,1
1,9.0,1.0,24,8.0,1.0,1.0,2.0,2.0,22,0.0,0,0,0,3,0.049,0,1,2,17.27412162162162,1,0,0,1,0,0,0
1,6.0,1.0,24,8.0,2.0,1.0,2.0,2.0,36,5.0,0,1,0,3,0.071,0,0,1,4.653950242718446,1,0,0,1,0,0,0
1,6.0,2.0,36,8.0,2.0,1.0,2.0,2.0,18,0.0,0,0,0,3,0.071,0,1,2,10.54690594059406,1,0,0,1,0,0,0
1,9.0,2.0,24,8.0,1.0,2.0,2.0,2.0,19,0.0,0,1,0,3,0.051,0,0,2,15.708571428571428,0,0,1,0,0,0,1
1,6.0,1.0,324,8.0,2.0,2.0,2.0,2.0,33,3.0,0,0,0,3,0.071,0,0,0,,1,0,0,0,0,0,1
1,9.0,1.0,60,8.0,1.0,2.0,2.0,2.0,27,0.0,0,2,1,3,0.068,1,0,1,,0,1,0,0,0,0,0
1,9.0,2.0,60,8.0,1.0,1.0,1.0,2.0,16,0.0,0,0,0,3,0.068,0,1,0,20.64777533039648,0,1,0,0,1,0,0
1,6.0,1.0,60,8.0,2.0,1.0,2.0,1.0,47,0.0,0,1,0,3,0.058,0,0,1,14.21106170094497,0,0,1,0,0,1,0
1,6.0,2.0,96,8.0,1.0,1.0,2.0,2.0,17,0.0,0,0,0,3,0.061,0,2,0,14.312086656441718,1,0,0,1,0,0,0
1,9.0,1.0,72,8.0,2.0,2.0,2.0,2.0,22,0.0,0,0,0,3,0.04,1,2,1,14.846515679442511,0,0,1,0,0,0,0
1,9.0,2.0,48,8.0,1.0,2.0,2.0,2.0,17,0.0,0,0,0,3,0.047,0,1,2,11.548594014680972,0,0,1,0,0,0,0
1,12.0,2.0,24,8.0,2.0,1.0,2.0,2.0,35,0.0,0,0,0,3,0.058,0,1,1,7.816083935519734,0,0,1,0,0,1,0
1,2.0,1.0,12,8.0,2.0,1.0,2.0,2.0,30,3.0,0,0,0,3,0.053,0,2,2,,0,1,0,0,1,0,0
1,9.0,1.0,72,8.0,1.0,1.0,2.0,2.0,35,3.0,0,1,1,3,0.051,0,1,2,7.854285714285714,0,0,1,0,0,1,0
1,6.0,1.0,24,8.0,1.0,1.0,2.0,2.0,23,1.0,0,0,0,3,0.046,0,0,2,1.2330208062042423,0,0,1,0,0,1,0
1,4.0,2.0,48,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,3,0.049,0,0,2,,0,0,1,0,0,1,1
1,6.0,1.0,36,8.0,1.0,1.0,2.0,2.0,26,1.0,0,0,0,3,0.061,0,3,0,19.605598159509203,1,0,0,1,0,0,1
1,9.0,1.0,12,8.0,2.0,1.0,2.0,2.0,38,0.0,0,0,0,3,0.069,0,0,0,,0,1,0,0,1,0,0
1,5.0,1.0,24,8.0,1.0,1.0,2.0,2.0,23,0.0,0,1,0,3,0.055,1,0,5,10.805452240067625,0,1,0,0,1,0,0
1,2.0,1.0,36,8.0,2.0,2.0,2.0,2.0,43,5.0,0,0,0,3,0.075,0,0,1,6.377758374910905,0,1,0,0,0,0,0
1,6.0,1.0,12,8.0,1.0,1.0,2.0,2.0,38,5.0,0,1,0,3,0.053,1,0,1,,0,1,0,0,1,0,0
1,6.0,1.0,144,8.0,1.0,1.0,2.0,2.0,21,1.0,0,0,0,3,0.042,1,0,3,7.672779111644658,0,0,1,0,0,1,0
1,6.0,1.0,414,8.0,2.0,1.0,2.0,1.0,26,2.0,0,1,0,3,0.076,0,0,0,30.93759075907591,1,0,0,1,0,0,1
1,6.0,2.0,222,8.0,1.0,1.0,2.0,2.0,17,0.0,0,0,0,3,0.049,0,1,4,25.486056074766356,0,0,1,0,0,1,1
1,12.0,2.0,186,1.0,1.0,2.0,2.0,2.0,17,1.0,0,0,0,3,0.04,1,2,1,31.177682926829274,0,0,1,0,0,0,1
1,17.0,2.0,342,8.0,1.0,2.0,1.0,1.0,10,0.0,0,0,0,3,0.062,1,1,4,78.76756161971832,0,1,0,0,0,0,1
1,0.0,2.0,558,8.0,1.0,2.0,2.0,2.0,22,0.0,0,0,0,3,0.035,0,1,1,61914.97046321526,1,0,0,0,0,0,1
1,9.0,2.0,126,8.0,1.0,2.0,2.0,2.0,19,0.0,0,0,1,3,0.051,1,1,1,,0,0,1,0,0,0,1
1,10.0,2.0,366,8.0,1.0,1.0,1.0,2.0,18,0.0,0,0,0,3,0.072,1,1,2,23.75994423791822,1,0,0,1,0,0,1
1,9.0,1.0,54,6.0,1.0,2.0,2.0,2.0,42,1.0,1,2,1,3,0.096,0,2,0,11.365614677757081,0,0,1,0,0,0,1
2,9.0,2.0,342,8.0,1.0,1.0,2.0,1.0,16,0.0,0,0,0,3,0.062,1,0,1,45.01003521126761,0,1,0,0,1,0,1
2,3.0,1.0,30,8.0,1.0,2.0,2.0,2.0,50,0.0,0,0,1,3,0.081,0,0,1,,0,0,1,0,0,0,1
1,12.0,2.0,306,8.0,1.0,2.0,2.0,2.0,19,0.0,0,0,0,3,0.056,0,1,2,29.340895179801073,0,1,0,0,0,0,1
1,6.0,1.0,270,8.0,2.0,2.0,1.0,1.0,17,0.0,0,0,0,3,0.069,0,1,1,,0,1,0,0,0,0,1
1,9.0,2.0,210,8.0,1.0,2.0,1.0,2.0,15,0.0,0,0,0,3,0.045,0,0,0,23.526717791411045,0,0,1,0,0,0,1
1,9.0,1.0,186,1.0,1.0,2.0,2.0,2.0,31,1.0,0,1,0,3,0.04,0,1,1,16.776562717770037,0,0,1,0,0,0,1
1,9.0,1.0,114,1.0,1.0,2.0,2.0,2.0,44,2.0,0,1,0,3,0.046,0,2,1,10.58896800595238,0,0,1,0,0,0,1
1,6.0,1.0,486,8.0,1.0,2.0,1.0,2.0,27,0.0,0,0,0,3,0.085,1,0,0,,1,0,0,0,0,0,1
1,12.0,2.0,150,1.0,2.0,2.0,2.0,2.0,20,0.0,0,0,0,3,0.06,0,1,1,25.00992391304348,0,0,1,0,0,0,1
1,13.0,1.0,126,1.0,1.0,2.0,1.0,1.0,57,1.0,0,2,0,3,0.051,1,1,1,11634.815238095238,0,0,1,0,0,0,1
2,6.0,1.0,174,8.0,2.0,2.0,2.0,2.0,33,3.0,0,1,0,3,0.047,1,1,2,12.992168266516092,0,0,1,0,0,0,1
1,0.0,1.0,366,8.0,1.0,1.0,2.0,1.0,36,1.0,0,1,0,3,0.072,1,0,0,35.63991635687733,1,0,0,1,0,0,1
1,3.0,1.0,84,8.0,1.0,2.0,2.0,2.0,24,1.0,0,1,0,3,0.049,0,1,2,7.964392523364486,0,0,1,0,0,0,0
1,17.0,2.0,12,5.0,1.0,2.0,2.0,2.0,24,1.0,0,0,0,3,0.062,0,1,1,10.127257922535211,0,1,0,0,0,0,0
1,6.0,1.0,312,8.0,1.0,2.0,2.0,2.0,21,1.0,0,0,0,3,0.071,1,1,0,8.687373786407766,1,0,0,0,0,0,0
1,2.0,1.0,120,8.0,1.0,1.0,2.0,2.0,24,2.0,0,1,0,3,0.056,0,2,1,10.371480730223125,1,0,0,1,0,0,0
1,9.0,1.0,12,8.0,1.0,2.0,2.0,2.0,33,3.0,0,0,0,3,0.06,0,3,1,13.894402173913045,0,0,1,0,0,0,0
1,6.0,2.0,24,8.0,2.0,1.0,2.0,2.0,35,0.0,0,0,0,3,0.061,0,0,0,,1,0,0,1,0,0,0
1,16.0,1.0,276,5.0,2.0,2.0,2.0,2.0,28,2.0,0,0,0,3,0.068,0,0,0,22.524845814977976,0,1,0,0,0,0,1
1,12.0,1.0,36,8.0,1.0,2.0,2.0,2.0,20,0.0,0,0,0,3,0.062,1,4,0,6.751505281690141,0,1,0,0,0,0,0
1,6.0,2.0,24,8.0,1.0,2.0,2.0,1.0,20,0.0,0,0,0,3,0.069,0,5,1,,0,1,0,0,0,0,0
1,6.0,2.0,12,8.0,1.0,1.0,1.0,1.0,22,0.0,0,0,0,3,0.042,0,0,3,,0,0,1,0,0,1,0
1,4.0,1.0,36,8.0,2.0,1.0,2.0,2.0,22,1.0,0,1,0,3,0.096,0,0,0,14.117605421686749,1,0,0,1,0,0,0
1,5.0,1.0,24,8.0,1.0,1.0,2.0,2.0,31,6.0,0,1,0,3,0.049,0,0,0,26.356391752577323,1,0,0,1,0,0,0
1,4.0,1.0,24,8.0,2.0,2.0,2.0,2.0,34,2.0,0,0,0,3,0.058,0,2,1,,0,0,1,0,0,0,0
1,9.0,2.0,84,8.0,1.0,1.0,2.0,2.0,21,0.0,0,0,0,3,0.061,0,3,1,15.684478527607363,1,0,0,1,0,0,1
1,0.0,1.0,312,8.0,2.0,2.0,2.0,2.0,39,4.0,0,0,0,3,0.061,1,0,0,19.605598159509203,1,0,0,0,0,0,0
1,18.0,2.0,48,8.0,2.0,1.0,2.0,2.0,18,0.0,1,0,0,3,0.06,0,0,1,10.420801630434783,0,0,1,0,0,1,0
1,6.0,2.0,198,8.0,1.0,1.0,2.0,2.0,18,0.0,0,0,0,3,0.042,0,1,1,18.41466986794718,0,0,1,0,0,1,1
1,12.0,2.0,114,8.0,1.0,1.0,2.0,2.0,18,0.0,0,0,0,3,0.046,0,1,0,10.779188988095239,0,0,1,0,0,1,1
1,6.0,1.0,378,8.0,1.0,2.0,2.0,2.0,30,1.0,0,0,0,3,0.075,1,0,1,24.6060635226179,1,0,0,0,0,0,1
1,16.0,1.0,366,5.0,1.0,2.0,1.0,1.0,28,3.0,0,0,0,3,0.072,1,1,2,21.977948420074352,1,0,0,0,0,0,1
1,4.0,2.0,318,8.0,1.0,2.0,2.0,2.0,16,0.0,0,0,0,3,0.053,0,3,0,49.482,0,1,0,0,0,0,1
1,17.0,2.0,282,5.0,1.0,2.0,2.0,2.0,30,1.0,0,0,0,3,0.075,1,0,2,14.577733428367782,0,1,0,0,0,0,1
1,9.0,2.0,318,8.0,1.0,2.0,2.0,2.0,17,0.0,0,0,0,3,0.053,0,2,0,39.17325,0,1,0,0,0,0,1
1,5.0,1.0,36,8.0,1.0,2.0,2.0,2.0,51,5.0,1,1,0,3,0.046,0,1,0,,0,0,1,0,0,0,0
1,6.0,2.0,18,6.0,1.0,1.0,2.0,2.0,47,1.0,0,1,1,3,0.081,0,0,1,16.461643135857692,0,0,1,0,0,1,1
1,6.0,1.0,246,8.0,2.0,2.0,2.0,1.0,29,0.0,0,0,0,3,0.061,1,2,1,,0,1,0,0,0,0,1
1,6.0,1.0,480,8.0,1.0,,2.0,1.0,25,2.0,0,1,0,3,0.049,0,0,0,,1,0,0,0,0,0,0
1,6.0,2.0,192,5.0,2.0,2.0,2.0,2.0,19,0.0,0,0,0,3,0.056,0,0,0,67.27815789473685,1,0,0,0,0,0,1
1,6.0,1.0,12,5.0,2.0,1.0,2.0,1.0,30,1.0,0,0,0,3,0.035,0,0,0,,1,0,0,1,0,0,0
1,9.0,1.0,60,8.0,1.0,2.0,2.0,1.0,27,0.0,0,0,0,3,0.068,0,1,0,,0,1,0,0,0,0,0
1,0.0,1.0,12,8.0,1.0,2.0,2.0,2.0,50,1.0,0,1,0,3,0.058,0,1,0,,0,0,1,0,0,0,1
1,0.0,2.0,54,8.0,1.0,2.0,,,51,1.0,0,0,0,3,0.096,0,1,0,,0,0,1,0,0,0,1
1,9.0,1.0,24,8.0,1.0,2.0,2.0,2.0,20,0.0,0,0,0,3,0.056,1,1,2,,0,1,0,0,0,0,1
1,17.0,2.0,60,5.0,1.0,2.0,1.0,2.0,26,0.0,0,0,0,3,0.097,0,1,2,8.875139378238343,1,0,0,0,0,0,0
1,11.0,2.0,294,8.0,1.0,2.0,2.0,2.0,20,0.0,0,0,0,3,0.068,1,1,2,18.77070484581498,0,1,0,0,0,0,1
1,6.0,1.0,378,8.0,1.0,2.0,2.0,2.0,26,0.0,0,0,0,3,0.075,1,0,0,36.90909528392685,1,0,0,0,0,0,1
1,6.0,1.0,390,5.0,1.0,2.0,2.0,2.0,27,3.0,0,0,0,3,0.096,1,0,2,22.459826807228918,1,0,0,0,0,0,1
1,9.0,2.0,246,8.0,1.0,2.0,2.0,2.0,19,0.0,0,0,0,3,0.056,0,2,0,33.5507874015748,0,1,0,0,0,0,1
1,6.0,1.0,162,1.0,2.0,2.0,1.0,1.0,47,5.0,0,1,0,3,0.058,1,2,2,15.632167871039467,0,0,1,0,0,0,1
1,12.0,2.0,258,8.0,2.0,2.0,1.0,2.0,21,0.0,0,0,0,3,0.061,1,0,0,,0,1,0,0,0,0,1
1,9.0,2.0,294,8.0,2.0,2.0,1.0,2.0,21,0.0,0,0,0,3,0.068,0,1,1,20.64777533039648,0,1,0,0,0,0,1
1,9.0,2.0,354,8.0,1.0,2.0,2.0,1.0,18,0.0,0,0,0,3,0.07,1,2,1,20732.476423357668,1,0,0,0,0,0,1
1,6.0,1.0,546,5.0,1.0,2.0,2.0,2.0,35,4.0,0,1,0,3,0.049,1,2,0,72.48007731958764,1,0,0,0,0,0,1
1,12.0,2.0,318,8.0,1.0,2.0,2.0,2.0,22,0.0,0,0,0,3,0.053,0,1,1,,0,1,0,0,0,0,1
1,6.0,2.0,462,5.0,2.0,1.0,1.0,1.0,19,0.0,0,0,0,3,0.071,0,1,1,37496.36,1,0,0,1,0,0,1
1,12.0,2.0,342,8.0,1.0,2.0,2.0,1.0,20,0.0,0,0,0,3,0.062,0,1,1,22.505017605633807,0,1,0,0,0,0,1
1,17.0,2.0,294,8.0,1.0,2.0,2.0,2.0,27,0.0,0,0,0,3,0.068,1,0,2,17.362901982378858,0,1,0,0,0,0,1
1,12.0,2.0,282,8.0,1.0,2.0,2.0,2.0,6,0.0,0,0,0,3,0.075,1,1,1,45.55541696364932,0,1,0,0,0,0,1
1,10.0,2.0,90,8.0,1.0,2.0,1.0,2.0,23,0.0,0,0,0,3,0.058,1,0,1,17.811433189505024,0,0,1,0,0,0,1
1,6.0,1.0,390,8.0,1.0,2.0,2.0,2.0,34,1.0,0,0,0,3,0.096,0,0,2,23.101536144578315,1,0,0,0,0,0,1
1,9.0,1.0,9,8.0,1.0,1.0,1.0,2.0,30,0.0,0,0,0,2,0.075,0,2,0,12.30303176130895,1,0,0,1,0,0,1
1,5.0,1.0,12,8.0,2.0,1.0,,,29,2.0,0,0,0,2,0.081,0,1,1,10.765914610850931,0,0,1,0,0,1,0
1,6.0,2.0,132,8.0,1.0,2.0,2.0,2.0,27,0.0,0,0,0,2,0.042,1,0,2,,0,0,1,0,0,0,1
1,9.0,1.0,72,8.0,1.0,2.0,2.0,2.0,22,0.0,0,1,0,2,0.051,0,0,0,12.435952380952381,0,0,1,0,0,0,1
1,9.0,2.0,48,8.0,1.0,1.0,2.0,2.0,23,0.0,0,0,0,2,0.075,0,1,2,11.844408410548823,0,1,0,0,1,0,0
1,6.0,1.0,60,8.0,1.0,1.0,2.0,2.0,32,1.0,0,0,0,2,0.042,1,2,0,15.345558223289316,0,0,1,0,0,1,1
1,6.0,2.0,24,8.0,1.0,2.0,1.0,1.0,23,0.0,0,0,0,2,0.04,0,2,1,17.81581881533101,0,0,1,0,0,0,0
1,1.0,1.0,174,1.0,2.0,2.0,2.0,2.0,43,6.0,0,1,0,2,0.047,1,2,3,15.879316770186337,0,0,1,0,0,0,1
1,12.0,2.0,36,8.0,1.0,2.0,,1.0,27,0.0,0,0,0,2,0.056,0,1,2,,0,1,0,0,0,0,1
1,6.0,1.0,24,8.0,1.0,2.0,2.0,2.0,30,2.0,0,1,0,2,0.056,0,0,2,13.203402830910484,0,1,0,0,0,0,0
1,6.0,1.0,60,8.0,1.0,2.0,1.0,1.0,39,1.0,0,0,0,2,0.072,0,2,0,,1,0,0,0,0,0,0
1,3.0,1.0,222,8.0,1.0,2.0,,,35,2.0,0,1,0,2,0.049,0,0,1,,0,0,1,0,0,0,1
1,0.0,1.0,36,1.0,1.0,2.0,2.0,1.0,61,1.0,0,2,0,2,0.055,1,0,0,12.85728692429857,0,0,1,0,0,0,0
1,6.0,1.0,138,8.0,1.0,1.0,2.0,2.0,55,1.0,0,1,0,2,0.055,1,0,1,12.180587612493383,0,0,1,0,0,1,1
1,9.0,1.0,12,8.0,1.0,2.0,2.0,2.0,30,1.0,0,1,0,2,0.046,1,1,1,,0,0,1,0,0,0,1
1,9.0,1.0,156,1.0,2.0,2.0,1.0,2.0,22,1.0,0,1,0,3,0.047,1,1,2,12.992168266516092,0,0,1,0,0,0,1
1,6.0,1.0,24,8.0,2.0,1.0,2.0,2.0,40,4.0,0,1,0,3,0.046,0,0,1,,0,0,1,0,0,1,0
1,9.0,2.0,120,1.0,2.0,1.0,2.0,2.0,31,0.0,0,0,0,3,0.055,0,1,0,32.41635672020288,0,1,0,0,1,0,0
1,2.0,2.0,24,8.0,1.0,1.0,2.0,2.0,25,0.0,0,0,0,3,0.085,0,0,0,59.39986059479554,1,0,0,1,0,0,0
1,17.0,1.0,84,5.0,,,2.0,2.0,42,1.0,0,0,0,3,0.055,0,2,0,20.300979354155636,0,0,1,0,0,0,0
1,6.0,1.0,204,5.0,1.0,1.0,2.0,2.0,21,0.0,0,0,0,3,0.056,1,0,1,13.692417750573835,0,1,0,0,1,0,1
1,7.0,1.0,12,6.0,2.0,2.0,2.0,2.0,36,2.0,0,1,0,3,0.081,1,2,0,,0,0,1,0,0,0,1
1,6.0,1.0,516,8.0,1.0,1.0,2.0,1.0,25,3.0,0,1,0,3,0.059,1,0,0,22.093814814814817,1,0,0,1,0,0,1
1,9.0,1.0,24,8.0,2.0,1.0,2.0,1.0,36,5.0,0,0,0,3,0.046,0,1,2,,0,0,1,0,0,1,1
1,0.0,1.0,240,8.0,1.0,2.0,2.0,1.0,37,1.0,0,0,0,3,0.068,1,0,0,16.89363436123348,0,1,0,0,0,0,1
1,3.0,1.0,258,1.0,1.0,2.0,2.0,1.0,38,0.0,0,1,0,3,0.061,1,1,0,,0,1,0,0,0,0,1
1,6.0,1.0,12,8.0,1.0,1.0,2.0,2.0,32,2.0,0,0,0,3,0.068,0,1,0,15.016563876651984,0,1,0,0,1,0,0
1,12.0,1.0,72,8.0,2.0,2.0,2.0,2.0,19,0.0,0,0,0,2,0.046,0,0,1,11.097187255838179,0,0,1,0,0,0,1
1,12.0,1.0,120,8.0,1.0,1.0,2.0,2.0,5,0.0,0,0,0,2,0.056,0,0,1,14909.969921259843,0,1,0,0,1,0,1
1,12.0,2.0,12,8.0,1.0,2.0,1.0,2.0,20,0.0,0,0,0,2,0.07,0,2,1,,1,0,0,0,0,0,1
1,6.0,2.0,60,8.0,1.0,2.0,2.0,2.0,20,0.0,0,0,0,2,0.055,0,1,0,13.53398623610376,0,0,1,0,0,0,0
1,17.0,1.0,492,1.0,1.0,2.0,,,19,0.0,0,0,0,2,0.049,1,0,0,,1,0,0,0,0,0,1
1,3.0,1.0,12,8.0,2.0,1.0,2.0,1.0,28,6.0,0,0,0,2,0.077,0,0,0,,1,0,0,1,0,0,0
1,6.0,1.0,36,8.0,1.0,1.0,2.0,2.0,17,0.0,0,0,0,2,0.069,0,1,2,10.615515570934257,0,1,0,0,1,0,1
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,43,5.0,0,0,1,2,0.058,0,1,2,14.921614785992219,0,0,1,0,0,1,0
1,9.0,2.0,48,5.0,1.0,1.0,2.0,2.0,21,0.0,0,0,0,2,0.055,1,1,0,9.473790365272631,0,0,1,0,0,1,1
1,0.0,1.0,240,1.0,2.0,1.0,2.0,2.0,57,1.0,0,1,0,2,0.056,0,0,0,15.64847742922724,0,1,0,0,1,0,1
1,17.0,2.0,12,8.0,1.0,1.0,2.0,2.0,19,0.0,0,0,0,2,0.058,0,0,4,10.564338842975207,1,0,0,1,0,0,1
1,9.0,1.0,60,8.0,1.0,2.0,1.0,1.0,43,3.0,0,1,0,2,0.058,0,2,0,9.202573814577596,0,0,1,0,0,0,1
1,6.0,1.0,216,8.0,1.0,1.0,2.0,2.0,24,4.0,0,0,0,3,0.049,0,0,1,14.825470360824744,1,0,0,1,0,0,0
1,17.0,2.0,12,5.0,1.0,1.0,2.0,2.0,14,0.0,0,0,0,3,0.062,0,0,3,,0,1,0,0,1,0,1
1,12.0,1.0,12,5.0,1.0,1.0,2.0,2.0,23,0.0,0,1,0,3,0.089,0,1,0,11.691936635974809,0,0,1,0,0,1,0
1,6.0,2.0,204,8.0,1.0,1.0,2.0,2.0,15,0.0,0,1,0,3,0.056,0,4,3,17.372230223123733,1,0,0,1,0,0,1
1,9.0,1.0,36,5.0,1.0,2.0,2.0,2.0,27,2.0,0,1,0,3,0.081,0,1,1,14.266757384409999,0,0,1,0,0,0,1
1,6.0,1.0,12,8.0,1.0,1.0,2.0,2.0,27,2.0,0,1,0,3,0.096,0,2,0,24.62118446637561,0,0,1,0,0,1,0
1,9.0,1.0,12,8.0,2.0,1.0,2.0,2.0,23,1.0,0,1,0,3,0.07,0,2,3,5.481696624087592,1,0,0,1,0,0,1
1,9.0,1.0,12,8.0,1.0,1.0,2.0,2.0,34,1.0,0,1,1,3,0.058,0,1,1,9.49943103440268,0,0,1,0,0,1,0
1,6.0,1.0,12,8.0,2.0,1.0,2.0,2.0,22,1.0,0,0,1,3,0.042,0,1,2,,0,0,1,0,0,1,0
1,7.0,1.0,48,8.0,1.0,1.0,,,32,2.0,0,1,0,3,0.046,0,1,2,,0,0,1,0,0,1,0
1,9.0,1.0,20,3.0,1.0,2.0,2.0,2.0,43,3.0,0,1,0,3,0.074,0,0,3,11.879169201135444,0,0,1,0,0,0,0
1,0.0,1.0,12,8.0,1.0,2.0,2.0,2.0,41,2.0,0,1,0,3,0.04,0,0,0,14.846515679442511,0,0,1,0,0,0,1
1,6.0,1.0,60,8.0,2.0,1.0,2.0,2.0,31,3.0,0,0,0,3,0.046,0,3,0,14.796249674450907,0,0,1,0,0,1,0
1,6.0,1.0,12,8.0,,1.0,2.0,2.0,23,0.0,0,1,0,3,0.058,0,0,1,,0,0,1,0,0,1,0
1,12.0,1.0,18,1.0,2.0,2.0,2.0,2.0,48,1.0,0,2,1,3,0.081,0,0,2,18.10780744944346,0,0,1,0,0,0,0
1,2.0,1.0,108,8.0,1.0,1.0,2.0,2.0,38,5.0,0,1,0,3,0.058,0,2,0,9.947743190661479,0,0,1,0,0,1,1
