sex,age,statebrn,placebrn,marstat,edyrs,occ,usyrl,usdurl,usdocl,usstatel,usplacel,usoccl,usbyl,ustrips,reltrip,paistrip,sport,social,chicanos,blacks,anglos,latinos,lodging,english,finhelp,bankacct,remit1,remit2,remit3,remit4,remit5,savings1,savings2,savings3,savings4,savings5,schools,unemp,foodst,welfare,doctor,hospital,uswagel_adj_2019,rent_adj_2019,food_adj_2019,remit_adj_2019,savings_adj_2019,savretrn_adj_2019
1.0,51.0,22.0,0.0,2.0,9.0,552.0,1982.0,60.0,8.0,110.0,5960.0,526.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,8.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,
1.0,57.0,14.0,90.0,2.0,,52.0,1982.0,3.0,5.0,199.0,,546.0,1.0,2.0,,,2.0,2.0,0.0,0.0,1.0,3.0,,0.0,,2.0,1.0,10.0,11.0,8888.0,8888.0,1.0,10.0,11.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,2639.04,2639.04,,1649.4,4948.200000000001
1.0,62.0,14.0,0.0,2.0,0.0,710.0,1981.0,36.0,8.0,110.0,5000.0,810.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,,15.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,17.22424446583253,0.0,492.121270452358,0.0,492.121270452358,4921.21270452358
1.0,22.0,18.0,4.0,2.0,11.0,410.0,1990.0,7.0,1.0,138.0,,410.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,12.0,11.0,8888.0,8888.0,8888.0,4.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,8.80361570247934,0.0,0.0,176.0723140495868,633.8603305785125,1056.4338842975208
1.0,28.0,14.0,0.0,2.0,12.0,141.0,2011.0,24.0,5.0,148.0,,812.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,13.692417750573837,1369.2417750573834,782.423871461362,195.6059678653405,0.0,0.0
1.0,30.0,11.0,0.0,2.0,6.0,720.0,1981.0,24.0,8.0,114.0,1600.0,719.0,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,11.0,8888.0,8888.0,2.0,3.0,11.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,0.0,562.5016501650165,562.5016501650165,5625.016501650165
1.0,44.0,15.0,0.0,2.0,3.0,410.0,1998.0,24.0,8.0,114.0,1600.0,529.0,1.0,2.0,,,2.0,2.0,0.0,0.0,1.0,2.0,,0.0,,2.0,1.0,12.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,10.350485829959515,517.5242914979758,345.01619433198385,690.0323886639677,517.5242914979758,2587.6214574898786
1.0,39.0,14.0,0.0,2.0,12.0,523.0,2000.0,10.0,5.0,144.0,1920.0,621.0,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,10.0,14.0,8888.0,8888.0,1.0,5.0,13.0,14.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,519.6280487804878,74.23257839721255,178.1581881533101,371.16289198606273,0.0,0.0
1.0,28.0,20.0,0.0,2.0,6.0,410.0,2005.0,48.0,8.0,105.0,4480.0,540.0,,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,416.83206521739135,416.83206521739135,277.8880434782609,0.0,0.0
1.0,58.0,14.0,0.0,2.0,4.0,417.0,1980.0,414.0,8.0,144.0,7240.0,417.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,0.0,,0.0
2.0,54.0,31.0,0.0,3.0,7.0,721.0,1995.0,48.0,8.0,138.0,6440.0,812.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,,8888.0,8888.0,8888.0,8888.0,2.0,7.0,8.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,156.84478527607362,,0.0
1.0,46.0,16.0,0.0,2.0,2.0,559.0,1978.0,4.0,8.0,105.0,,810.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,206.175,0.0,0.0
1.0,51.0,20.0,0.0,2.0,8.0,541.0,1986.0,9.0,8.0,110.0,,411.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,11.0,16.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,10.8315738317757,159.28785046728973,95.57271028037384,796.4392523364486,477.8635514018692,0.0
1.0,40.0,14.0,0.0,2.0,3.0,410.0,1985.0,5.0,8.0,105.0,4480.0,830.0,,2.0,,,2.0,2.0,,,,,3.0,0.0,,2.0,,,,,,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
1.0,31.0,14.0,0.0,2.0,6.0,10.0,2004.0,36.0,1.0,105.0,4480.0,523.0,1.0,2.0,,,1.0,2.0,1.0,0.0,2.0,3.0,,4.0,,1.0,1.0,4.0,8888.0,8888.0,8888.0,2.0,3.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,277.00248565965586,0.0,162.94263862332696,488.8279158699809,0.0,4073.5659655831737
1.0,40.0,2.0,0.0,2.0,9.0,812.0,1991.0,90.0,1.0,105.0,7320.0,812.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,2.0,10.0,1.0,3.0,8888.0,8888.0,1.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,4.985709719626168,0.0,223.00299065420563,0.0,637.1514018691589,1274.3028037383178
1.0,72.0,16.0,0.0,2.0,0.0,713.0,1989.0,8.0,1.0,110.0,,410.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,12.0,11.0,16.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,13.503010563380284,225.05017605633805,787.6756161971831,0.0,4.501003521126761,4501.0035211267605
1.0,38.0,2.0,0.0,2.0,9.0,524.0,1991.0,12.0,1.0,105.0,7320.0,524.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,4.0,3.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,12.3705,515.4375,412.35,412.35,1030.875,4123.5
1.0,31.0,22.0,0.0,2.0,12.0,527.0,2010.0,48.0,8.0,111.0,,527.0,,2.0,2.0,1.0,2.0,2.0,,,,,2.0,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,
1.0,42.0,11.0,0.0,2.0,6.0,713.0,1974.0,4.0,8.0,144.0,7240.0,549.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,2.0,,,,,,,,,,,2.0,,,2.0,2.0,2.0,,0.0,329.88,0.0,329.88,329.88
1.0,30.0,24.0,0.0,2.0,6.0,520.0,2003.0,6.0,3.0,134.0,,410.0,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,4.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.566637562366358,273.3325017818959,218.66600142551675,911.1083392729864,,
1.0,28.0,31.0,0.0,2.0,6.0,552.0,2004.0,12.0,8.0,105.0,7360.0,410.0,,3.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,4.0,,2.0,2.0,1.0,8888.0,8888.0,8888.0,16.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,17.87502854985387,834.1679989931806,715.0011419941549,214.50034259824645,,
1.0,71.0,14.0,0.0,2.0,1.0,410.0,1995.0,36.0,8.0,138.0,,410.0,1.0,9.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,0.0,,2.0,1.0,2.0,10.0,11.0,8888.0,1.0,2.0,10.0,11.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,10.076570945945948,921.2864864864864,230.32162162162163,1151.608108108108,0.0,0.0
1.0,22.0,16.0,13.0,2.0,8.0,541.0,1991.0,7.0,8.0,105.0,,410.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,375.4140969162996,0.0,5631.211453744494
1.0,44.0,14.0,0.0,2.0,15.0,710.0,1981.0,258.0,1.0,105.0,4480.0,812.0,4.0,2.0,,,2.0,1.0,2.0,0.0,1.0,1.0,,3.0,,1.0,1.0,10.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,13.811002400960383,230.18337334933975,429.6756302521009,1074.189075630252,0.0,767.2779111644658
1.0,35.0,21.0,0.0,1.0,9.0,812.0,2009.0,30.0,8.0,105.0,4480.0,812.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
1.0,46.0,20.0,324.0,2.0,6.0,549.0,1992.0,18.0,8.0,105.0,4480.0,549.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,11.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,8.3876968503937,167.753937007874,268.4062992125984,838.7696850393701,0.0,2013.047244094488
1.0,60.0,16.0,23.0,2.0,0.0,529.0,1964.0,3.0,2.0,103.0,,410.0,,9.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,12.0,11.0,8888.0,8888.0,8888.0,2.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,10.54690594059406,210.9381188118812,210.9381188118812,843.7524752475248,,0.0
1.0,40.0,14.0,0.0,2.0,6.0,713.0,1978.0,6.0,8.0,105.0,4480.0,539.0,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,1204.3346280991736,704.2892561983472,0.0,1760.723140495868,
1.0,28.0,14.0,22.0,2.0,10.0,710.0,1994.0,36.0,1.0,105.0,4480.0,721.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,1.0,4.0,2.0,15.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,7.127983271375465,0.0,380.1591078066915,475.19888475836433,475.19888475836433,2375.9944237918216
1.0,27.0,14.0,0.0,2.0,6.0,410.0,1978.0,12.0,8.0,105.0,,549.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,35.0,14.0,0.0,2.0,6.0,526.0,2001.0,8.0,8.0,117.0,3760.0,812.0,4.0,2.0,,,2.0,2.0,0.0,0.0,1.0,0.0,,0.0,,2.0,1.0,8.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,16.88011404561825,230.18337334933975,76.72779111644658,613.8223289315727,613.8223289315727,4603.667466986795
1.0,57.0,25.0,0.0,2.0,3.0,710.0,1985.0,24.0,8.0,105.0,4480.0,549.0,,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,1.0,2.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,12.714387911247131,880.2268553940323,782.423871461362,0.0,0.0,0.0
1.0,30.0,29.0,0.0,2.0,6.0,552.0,1998.0,12.0,8.0,127.0,,812.0,3.0,2.0,,,2.0,2.0,0.0,0.0,1.0,3.0,,3.0,,2.0,8.0,3.0,1.0,2.0,8888.0,8.0,3.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,,162.94263862332696,,488.8279158699809,,0.0
1.0,33.0,10.0,0.0,2.0,9.0,410.0,1995.0,24.0,8.0,114.0,1600.0,540.0,,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,6.0,2.0,1.0,10.0,8888.0,8888.0,8888.0,1.0,2.0,10.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9949225690276111,306.9111644657863,153.45558223289316,0.0,230.18337334933975,2762.200480192077
1.0,36.0,24.0,0.0,2.0,9.0,713.0,1978.0,3.0,8.0,144.0,,410.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.802268553940323,48.90149196633512,312.9695485845448,0.0,899.7874521805662,2738.483550114767
1.0,35.0,17.0,0.0,3.0,1.0,546.0,2011.0,12.0,8.0,136.0,1840.0,526.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,1.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,7.671789907486031,2273.122935551416,227.3122935551416,0.0,0.0,1136.561467775708
1.0,36.0,10.0,0.0,2.0,6.0,552.0,1993.0,90.0,6.0,144.0,1920.0,552.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,1.0,1.0,1.0,31.562592592592598,98.63310185185186,98.63310185185186,355.0791666666667,,15781.296296296296
1.0,71.0,10.0,32.0,2.0,0.0,410.0,1970.0,36.0,8.0,114.0,1600.0,540.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,8.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.776558317399616,325.8852772466539,325.8852772466539,814.7131931166348,,3258.852772466539
1.0,20.0,14.0,0.0,2.0,10.0,526.0,1997.0,18.0,8.0,105.0,5775.0,520.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,15.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,,1018.3914913957934,651.7705544933078,0.0,1303.5411089866157,0.0
1.0,25.0,30.0,0.0,2.0,6.0,410.0,1991.0,120.0,8.0,114.0,1600.0,529.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,261.8095238095238,0.0,0.0
1.0,35.0,11.0,0.0,2.0,10.0,629.0,1991.0,8.0,1.0,144.0,1920.0,629.0,1.0,11.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,12.22537299158378,586.8179035960216,782.423871461362,586.8179035960216,0.0,0.0
1.0,48.0,21.0,0.0,3.0,6.0,520.0,2013.0,18.0,6.0,133.0,5600.0,520.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,6.0,1.0,1.0,9.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,281.25082508250824,393.7511551155116,112.5003300330033,140.62541254125412,0.0,562.5016501650165
1.0,19.0,18.0,16.0,2.0,12.0,830.0,1996.0,12.0,8.0,105.0,4480.0,526.0,,1.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,8888.0,8888.0,8888.0,,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.8027990797546,0.0,250.9516564417178,313.68957055214725,,9410.687116564415
1.0,78.0,20.0,0.0,2.0,0.0,410.0,1967.0,24.0,8.0,105.0,4480.0,812.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,10.0,11.0,12.0,15.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,9.02233907396951,938.3232636928292,866.1445511010729,0.0,505.2509881422925,5774.297007340486
1.0,37.0,14.0,65.0,2.0,3.0,410.0,1983.0,30.0,8.0,105.0,2840.0,410.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,4.0,1.0,3.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,8.916084801762116,281.5605726872247,281.5605726872247,281.5605726872247,375.4140969162996,3754.140969162996
1.0,28.0,8.0,0.0,2.0,3.0,810.0,2000.0,6.0,8.0,144.0,1920.0,810.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,10.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,11.262422907488988,0.0,0.0,469.2676211453745,187.7070484581498,2064.777533039648
1.0,31.0,11.0,0.0,2.0,6.0,519.0,1984.0,100.0,8.0,105.0,5945.0,519.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,1.0,11.731690528634363,281.5605726872247,187.7070484581498,563.1211453744494,,1877.070484581498
1.0,90.0,14.0,0.0,4.0,0.0,10.0,1929.0,12.0,3.0,138.0,,410.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,0.0,,2.0,,,,,,7.0,11.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,,2.0,,,0.0,2635.639175257732,2635.639175257732,
1.0,48.0,8.0,0.0,2.0,6.0,526.0,1998.0,12.0,5.0,132.0,200.0,526.0,,2.0,,,2.0,2.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,11.0,12.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,167.753937007874,83.87696850393701,167.753937007874,167.753937007874,0.0
1.0,29.0,10.0,0.0,2.0,0.0,410.0,1998.0,4.0,8.0,114.0,1600.0,812.0,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0,1.0,11.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,13.420314960629922,167.753937007874,251.63090551181105,1006.523622047244,,503.2618110236221
1.0,38.0,11.0,0.0,2.0,3.0,629.0,1989.0,66.0,8.0,114.0,1600.0,629.0,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,1.0,24.381457765667577,208.98392370572205,0.0,2089.8392370572205,,2089.8392370572205
1.0,68.0,12.0,0.0,2.0,2.0,410.0,1964.0,6.0,2.0,105.0,7777.0,410.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,2.0,22.928878923766817,0.0,0.0,286.6109865470852,57.32219730941704,687.8663677130045
1.0,40.0,21.0,0.0,5.0,6.0,410.0,1990.0,36.0,8.0,133.0,5600.0,526.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,12.75551674982181,1002.219173200285,1093.3300071275837,0.0,546.6650035637919,1639.9950106913757
1.0,34.0,16.0,6.0,5.0,8.0,410.0,1994.0,6.0,8.0,105.0,4480.0,711.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,0.0,6.0,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,4.0,1.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,233.2636861313869,,746.4437956204381,5831.592153284671
1.0,35.0,6.0,0.0,2.0,16.0,552.0,1992.0,12.0,8.0,144.0,1920.0,810.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,11.0,8.0,8888.0,8888.0,8888.0,1.0,2.0,2.0,2.0,1.0,1.0,6.469053643724697,172.50809716599193,155.25728744939272,474.3972672064778,215.6351214574899,862.5404858299596
1.0,69.0,20.0,0.0,2.0,0.0,410.0,1988.0,12.0,8.0,105.0,4480.0,546.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,118.74288793003348,,
1.0,29.0,20.0,0.0,2.0,7.0,810.0,2013.0,78.0,8.0,105.0,4480.0,810.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,
2.0,47.0,21.0,3.0,4.0,4.0,710.0,1988.0,48.0,8.0,105.0,680.0,549.0,,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,12.0,8888.0,8888.0,8888.0,8888.0,12.0,8888.0,8888.0,8888.0,8888.0,1.0,1.0,1.0,1.0,1.0,1.0,91.04243503368625,3550.6549663137635,984.242540904716,492.121270452358,984.242540904716,4921.21270452358
1.0,33.0,24.0,0.0,2.0,6.0,410.0,1994.0,9.0,1.0,105.0,4940.0,410.0,1.0,12.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,11.9531600660066,1125.003300330033,703.1270627062706,281.25082508250824,0.0,0.0
2.0,52.0,14.0,84.0,2.0,12.0,710.0,1977.0,36.0,5.0,105.0,5775.0,820.0,1.0,2.0,,,2.0,1.0,3.0,0.0,1.0,0.0,,3.0,,2.0,8888.0,8888.0,8888.0,8888.0,8888.0,10.0,14.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,1.0,1.0,,0.0,0.0,256.68373493975906,,0.0
1.0,64.0,22.0,0.0,2.0,2.0,526.0,1986.0,390.0,8.0,144.0,3360.0,526.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,6.0,2.0,6.0,1.0,1.0,2.0,3.0,9.0,8888.0,1.0,2.0,3.0,4.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,21.958269938650307,0.0,0.0,0.0,0.0,0.0
1.0,27.0,17.0,0.0,3.0,6.0,520.0,2014.0,42.0,8.0,124.0,5120.0,520.0,,1.0,1.0,2.0,2.0,2.0,,,,,4.0,2.0,4.0,2.0,1.0,11.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,1030.875,0.0,0.0,0.0,0.0,4123.5
1.0,51.0,14.0,0.0,2.0,9.0,215.0,1997.0,5.0,5.0,105.0,7400.0,520.0,,2.0,,,2.0,2.0,0.0,0.0,0.0,2.0,,2.0,,2.0,1.0,2.0,8.0,8888.0,8888.0,15.0,8888.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,347.36005434782606,,
1.0,70.0,16.0,0.0,2.0,2.0,410.0,1980.0,9.0,1.0,105.0,2840.0,410.0,1.0,20.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,4.0,2.0,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,88.46262975778548,1769.2525951557095,3538.505190311419,0.0,0.0,0.0
1.0,31.0,31.0,0.0,2.0,0.0,410.0,1997.0,48.0,8.0,105.0,7400.0,812.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,8888.0,8888.0,8888.0,8888.0,1.0,3.0,8888.0,8888.0,8888.0,2.0,2.0,2.0,2.0,2.0,2.0,22.160050182481758,366.2239872262774,933.0547445255476,233.2636861313869,0.0,0.0
1.0,81.0,11.0,0.0,2.0,1.0,10.0,1958.0,3.0,2.0,144.0,1880.0,410.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,2.0,11.0,8888.0,8888.0,8888.0,8888.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,20.74296146044625,518.5740365111562,518.5740365111562,2074.296146044625,,15557.221095334686
