birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income,label
40.0,1.0,2.0,4.0,23.666666666666668,67.0,4.0,9.0,0.18603297318406675,2
60.0,1.0,0.0,4.0,32.833333333333336,19.0,3.0,380.0,0.18603297318406675,0
65.0,1.0,0.0,5.0,36.0,29.0,1.0,204.0,0.18603297318406675,1
23.0,0.0,0.0,0.0,29.416666666666668,20.0,1.0,5.0,0.32287174112266576,1
34.0,0.0,1.0,0.0,29.083333333333332,36.0,1.0,4.0,0.32287174112266576,1
38.0,1.0,1.0,6.0,31.0,24.0,1.0,48.0,0.32287174112266576,2
36.0,1.0,2.0,3.0,30.583333333333332,27.0,2.0,180.0,0.32287174112266576,0
41.0,0.0,2.0,6.0,30.083333333333332,31.0,2.0,2.0,0.32287174112266576,1
15.0,0.0,2.0,0.0,31.0,72.0,2.0,2.0,0.32287174112266576,1
29.0,0.0,1.0,3.0,29.833333333333332,16.0,2.0,22.0,0.32287174112266576,1
36.0,0.0,2.0,6.0,27.0,40.0,2.0,132.0,0.32287174112266576,1
33.0,0.0,2.0,3.0,29.75,21.0,4.0,22.0,0.32287174112266576,1
25.0,0.0,2.0,3.0,30.25,25.0,2.0,4.0,0.32287174112266576,1
24.0,0.0,1.0,2.0,31.0,18.0,2.0,24.0,0.32287174112266576,1
9.0,0.0,2.0,3.0,31.0,70.0,1.0,1.0,0.32287174112266576,1
32.0,1.0,1.0,5.0,34.0,21.0,1.0,456.0,0.32287174112266576,1
24.0,1.0,1.0,3.0,37.0,28.0,1.0,468.0,0.32287174112266576,0
40.0,1.0,1.0,9.0,33.0,18.0,2.0,324.0,0.32287174112266576,1
35.0,0.0,1.0,4.0,33.0,28.0,1.0,330.0,0.32287174112266576,0
40.0,0.0,2.0,3.0,37.0,1.0,2.0,252.0,0.17899777922911875,1
37.0,0.0,1.0,2.0,34.0,32.0,2.0,243.0,0.17899777922911875,1
30.0,1.0,0.0,2.0,30.25,18.0,2.0,15.0,0.17899777922911875,1
20.0,1.0,0.0,0.0,35.5,33.0,1.0,6.0,0.17899777922911875,1
39.0,0.0,1.0,3.0,30.833333333333332,38.0,1.0,10.0,0.17899777922911875,1
35.0,0.0,2.0,12.0,37.083333333333336,28.0,1.0,1.0,0.17899777922911875,1
21.0,0.0,0.0,0.0,35.25,17.0,4.0,42.0,0.17899777922911875,1
35.0,1.0,1.0,5.0,34.0,45.0,9.0,59.0,0.17899777922911875,0
41.0,0.0,1.0,0.0,35.916666666666664,23.0,16.0,53.0,0.17899777922911875,0
29.0,1.0,0.0,0.0,31.0,18.0,12.0,408.0,0.17899777922911875,1
22.0,0.0,1.0,0.0,28.0,19.0,21.0,216.0,0.17899777922911875,1
21.0,0.0,1.0,0.0,37.5,43.0,3.0,36.0,0.17899777922911875,1
17.0,1.0,0.0,0.0,31.416666666666668,22.0,6.0,5.0,0.17899777922911875,1
31.0,0.0,1.0,1.0,36.166666666666664,20.0,6.0,26.0,0.17899777922911875,1
41.0,1.0,0.0,6.0,37.666666666666664,19.0,16.0,176.0,0.17899777922911875,1
42.0,0.0,1.0,6.0,31.0,27.0,1.0,132.0,0.17899777922911875,1
8.0,1.0,2.0,0.0,32.0,38.0,1.0,12.0,0.17899777922911875,1
19.0,1.0,0.0,1.0,32.166666666666664,20.0,2.0,2.0,0.17899777922911875,1
27.0,0.0,0.0,4.0,36.416666666666664,21.0,2.0,65.0,0.17899777922911875,1
42.0,0.0,2.0,3.0,36.0,29.0,5.0,108.0,0.17899777922911875,2
26.0,0.0,0.0,0.0,38.083333333333336,38.0,2.0,37.0,0.17899777922911875,1
24.0,0.0,0.0,0.0,38.0,43.0,1.0,24.0,0.17899777922911875,1
38.0,1.0,1.0,9.0,23.5,24.0,10.0,222.0,0.17899777922911875,1
19.0,1.0,2.0,4.0,37.666666666666664,20.0,4.0,44.0,0.17899777922911875,1
17.0,1.0,0.0,1.0,39.0,31.0,1.0,12.0,0.17899777922911875,1
41.0,0.0,1.0,6.0,35.083333333333336,23.0,3.0,49.0,0.17899777922911875,1
35.0,0.0,1.0,2.0,33.416666666666664,31.0,2.0,17.0,0.17899777922911875,1
30.0,0.0,0.0,0.0,35.25,21.0,3.0,3.0,0.17899777922911875,1
37.0,1.0,1.0,2.0,38.333333333333336,25.0,10.0,136.0,0.17899777922911875,1
38.0,1.0,0.0,6.0,31.833333333333332,31.0,5.0,184.0,0.17899777922911875,1
34.0,0.0,1.0,0.0,35.25,43.0,1.0,3.0,0.17899777922911875,1
41.0,0.0,0.0,0.0,37.5,26.0,2.0,18.0,0.17899777922911875,1
40.0,0.0,2.0,2.0,42.0,36.0,1.0,168.0,0.17899777922911875,2
32.0,1.0,2.0,17.0,31.0,55.0,2.0,2.0,0.2656433174291274,1
42.0,0.0,2.0,3.0,34.166666666666664,33.0,6.0,132.0,0.2656433174291274,2
34.0,0.0,0.0,0.0,36.0,48.0,1.0,8.0,0.2656433174291274,1
20.0,0.0,1.0,0.0,35.5,12.0,1.0,6.0,0.2656433174291274,1
18.0,1.0,2.0,6.0,36.0,21.0,3.0,590.0,0.2656433174291274,0
20.0,1.0,0.0,1.0,38.333333333333336,25.0,1.0,4.0,0.2656433174291274,0
44.0,0.0,1.0,3.0,34.75,18.0,2.0,33.0,0.2656433174291274,2
33.0,0.0,2.0,0.0,32.25,48.0,2.0,29.0,0.2656433174291274,1
29.0,1.0,0.0,6.0,29.5,19.0,4.0,42.0,0.2656433174291274,1
36.0,0.0,2.0,5.0,33.0,44.0,1.0,36.0,0.2656433174291274,1
38.0,1.0,2.0,2.0,35.666666666666664,30.0,1.0,8.0,0.2656433174291274,1
14.0,1.0,2.0,4.0,34.0,74.0,1.0,1.0,0.2656433174291274,1
32.0,1.0,2.0,4.0,26.0,52.0,1.0,2.0,0.2656433174291274,1
28.0,0.0,0.0,0.0,30.0,33.0,2.0,156.0,0.2656433174291274,1
39.0,1.0,1.0,6.0,30.166666666666668,35.0,1.0,2.0,0.2656433174291274,1
44.0,0.0,2.0,3.0,31.0,40.0,1.0,72.0,0.2656433174291274,0
38.0,0.0,2.0,6.0,33.0,38.0,1.0,60.0,0.2351765307508255,1
42.0,0.0,2.0,6.0,31.0,30.0,2.0,24.0,0.2351765307508255,2
44.0,0.0,1.0,9.0,35.0,31.0,2.0,48.0,0.2351765307508255,0
8.0,1.0,1.0,4.0,30.0,52.0,1.0,72.0,0.2351765307508255,1
43.0,0.0,1.0,6.0,28.0,35.0,1.0,60.0,0.2351765307508255,1
42.0,0.0,1.0,4.0,23.0,37.0,1.0,48.0,0.2351765307508255,2
32.0,1.0,0.0,6.0,30.5,21.0,2.0,324.0,0.22611220870135446,1
29.0,1.0,0.0,6.0,28.0,18.0,1.0,24.0,0.22611220870135446,2
15.0,1.0,0.0,3.0,32.416666666666664,32.0,2.0,5.0,0.22611220870135446,1
29.0,0.0,1.0,4.0,26.083333333333332,37.0,1.0,7.0,0.22611220870135446,1
42.0,0.0,0.0,3.0,29.25,25.0,1.0,3.0,0.22611220870135446,2
21.0,0.0,0.0,0.0,30.25,42.0,1.0,3.0,0.22611220870135446,1
37.0,1.0,2.0,13.0,40.166666666666664,24.0,3.0,26.0,0.22611220870135446,0
31.0,1.0,1.0,2.0,34.0,26.0,1.0,408.0,0.22611220870135446,1
1.0,0.0,2.0,2.0,30.0,44.0,1.0,576.0,0.22611220870135446,1
9.0,0.0,0.0,3.0,32.0,58.0,1.0,288.0,0.22611220870135446,1
43.0,0.0,1.0,8.0,29.0,20.0,1.0,336.0,0.22611220870135446,2
41.0,1.0,2.0,9.0,21.0,25.0,1.0,24.0,0.5624172290213145,0
36.0,1.0,1.0,9.0,31.0,20.0,2.0,252.0,0.5624172290213145,2
15.0,1.0,0.0,0.0,33.166666666666664,28.0,1.0,2.0,0.5624172290213145,2
23.0,0.0,1.0,0.0,39.0,17.0,2.0,72.0,0.5624172290213145,1
34.0,0.0,2.0,6.0,32.0,32.0,1.0,48.0,0.5624172290213145,2
37.0,0.0,2.0,12.0,42.5,17.0,2.0,253.0,0.5624172290213145,0
10.0,0.0,2.0,6.0,29.5,23.0,1.0,6.0,0.5624172290213145,1
8.0,1.0,0.0,2.0,25.0,28.0,1.0,12.0,0.5624172290213145,1
15.0,0.0,0.0,4.0,29.75,30.0,2.0,9.0,0.5624172290213145,1
41.0,1.0,1.0,12.0,30.0,12.0,1.0,96.0,0.5624172290213145,2
26.0,0.0,1.0,12.0,36.0,28.0,1.0,144.0,0.5624172290213145,2
44.0,1.0,1.0,0.0,30.166666666666668,19.0,2.0,314.0,0.5624172290213145,1
5.0,1.0,1.0,10.0,29.0,7.0,1.0,276.0,0.5624172290213145,2
31.0,1.0,1.0,6.0,37.666666666666664,22.0,1.0,8.0,0.5624172290213145,1
9.0,1.0,0.0,6.0,9.25,26.0,10.0,,0.5624172290213145,1
38.0,0.0,2.0,1.0,30.5,28.0,1.0,6.0,0.5624172290213145,0
22.0,0.0,0.0,2.0,27.0,28.0,1.0,444.0,0.5624172290213145,2
37.0,0.0,0.0,3.0,30.5,32.0,1.0,6.0,0.5624172290213145,1
40.0,1.0,0.0,6.0,30.0,16.0,2.0,36.0,0.5624172290213145,1
35.0,1.0,1.0,6.0,29.0,24.0,1.0,372.0,0.5624172290213145,1
39.0,1.0,1.0,6.0,33.0,22.0,1.0,348.0,0.5624172290213145,2
41.0,1.0,1.0,0.0,30.0,21.0,1.0,336.0,0.5624172290213145,1
35.0,0.0,0.0,3.0,29.0,24.0,1.0,12.0,0.5624172290213145,1
24.0,1.0,2.0,6.0,33.0,26.0,2.0,160.0,0.5624172290213145,0
35.0,1.0,2.0,12.0,30.0,16.0,2.0,372.0,0.5624172290213145,0
39.0,1.0,1.0,6.0,26.0,20.0,2.0,204.0,0.5624172290213145,0
38.0,0.0,1.0,1.0,39.0,20.0,1.0,120.0,0.5624172290213145,2
20.0,1.0,0.0,6.0,28.0,18.0,1.0,48.0,0.5624172290213145,1
37.0,0.0,0.0,6.0,30.0,37.0,1.0,24.0,0.5624172290213145,2
37.0,1.0,1.0,3.0,31.083333333333332,42.0,1.0,1.0,0.5624172290213145,2
3.0,1.0,2.0,0.0,36.0,32.0,1.0,24.0,0.5624172290213145,2
28.0,1.0,0.0,4.0,31.25,18.0,1.0,3.0,0.5624172290213145,1
14.0,0.0,1.0,5.0,27.0,47.0,1.0,300.0,0.5624172290213145,1
33.0,1.0,1.0,6.0,35.0,24.0,1.0,396.0,0.5624172290213145,1
11.0,0.0,0.0,2.0,31.0,25.0,2.0,108.0,0.5624172290213145,2
13.0,1.0,0.0,0.0,33.666666666666664,15.0,2.0,536.0,0.5624172290213145,1
30.0,0.0,0.0,3.0,32.083333333333336,44.0,1.0,1.0,0.5624172290213145,2
18.0,1.0,0.0,0.0,31.0,29.0,1.0,84.0,0.5624172290213145,2
26.0,1.0,2.0,3.0,32.5,18.0,1.0,174.0,0.5624172290213145,1
37.0,1.0,1.0,6.0,32.0,14.0,1.0,240.0,0.5624172290213145,2
17.0,0.0,1.0,3.0,25.5,20.0,1.0,6.0,0.5624172290213145,1
28.0,1.0,2.0,5.0,30.0,24.0,1.0,48.0,0.5624172290213145,1
43.0,0.0,2.0,17.0,25.666666666666668,20.0,1.0,8.0,0.5624172290213145,2
34.0,1.0,0.0,17.0,32.0,24.0,1.0,168.0,0.5624172290213145,2
36.0,1.0,2.0,9.0,28.0,24.0,1.0,360.0,0.5624172290213145,1
43.0,1.0,1.0,12.0,29.0,17.0,1.0,354.0,0.5624172290213145,2
17.0,1.0,0.0,6.0,30.0,24.0,1.0,24.0,0.5624172290213145,2
22.0,1.0,1.0,3.0,30.0,39.0,1.0,300.0,0.5624172290213145,1
35.0,0.0,1.0,9.0,31.416666666666668,28.0,1.0,47.0,0.5624172290213145,1
42.0,0.0,0.0,4.0,33.0,16.0,1.0,12.0,0.5624172290213145,1
33.0,1.0,0.0,6.0,36.916666666666664,20.0,3.0,11.0,0.5624172290213145,2
11.0,0.0,0.0,2.0,30.416666666666668,32.0,4.0,66.0,0.5624172290213145,2
39.0,0.0,0.0,0.0,34.0,27.0,1.0,204.0,0.5624172290213145,1
32.0,0.0,1.0,5.0,37.0,25.0,1.0,192.0,0.5624172290213145,1
39.0,1.0,1.0,6.0,31.0,42.0,1.0,60.0,0.5624172290213145,0
32.0,1.0,1.0,9.0,27.0,44.0,1.0,24.0,0.5624172290213145,0
37.0,1.0,1.0,6.0,30.0,37.0,1.0,48.0,0.5624172290213145,1
13.0,1.0,0.0,0.0,24.0,22.0,1.0,156.0,0.5624172290213145,2
39.0,1.0,2.0,2.0,26.25,24.0,3.0,3.0,0.5624172290213145,1
42.0,0.0,1.0,8.0,31.0,31.0,1.0,204.0,0.5624172290213145,0
27.0,1.0,0.0,3.0,24.5,20.0,3.0,492.0,0.5624172290213145,1
42.0,1.0,1.0,9.0,34.0,36.0,1.0,138.0,0.5624172290213145,1
39.0,0.0,0.0,6.0,25.0,31.0,1.0,240.0,0.5624172290213145,1
44.0,1.0,2.0,17.0,34.0,26.0,2.0,120.0,0.5624172290213145,2
33.0,1.0,1.0,12.0,21.0,25.0,1.0,48.0,0.5624172290213145,2
6.0,1.0,0.0,1.0,31.0,29.0,3.0,46.0,0.5624172290213145,1
19.0,0.0,0.0,8.0,34.0,12.0,1.0,36.0,0.5624172290213145,2
37.0,1.0,1.0,13.0,28.0,43.0,1.0,120.0,0.5624172290213145,2
39.0,1.0,2.0,13.0,34.0,27.0,1.0,288.0,0.5624172290213145,1
40.0,1.0,1.0,6.0,27.0,23.0,1.0,324.0,0.5624172290213145,1
40.0,1.0,1.0,6.0,33.0,25.0,1.0,300.0,0.5624172290213145,1
42.0,1.0,2.0,6.0,33.25,18.0,1.0,3.0,0.5624172290213145,1
36.0,1.0,2.0,6.0,32.0,17.0,1.0,444.0,0.5624172290213145,1
41.0,1.0,1.0,9.0,28.75,19.0,3.0,117.0,0.5624172290213145,1
27.0,1.0,0.0,3.0,36.0,20.0,1.0,96.0,0.5624172290213145,2
41.0,1.0,1.0,6.0,31.0,25.0,4.0,108.0,0.5624172290213145,1
21.0,0.0,1.0,3.0,40.5,22.0,1.0,6.0,0.5624172290213145,1
7.0,1.0,1.0,3.0,36.0,20.0,2.0,312.0,0.5624172290213145,2
40.0,0.0,2.0,6.0,29.083333333333332,22.0,2.0,7.0,0.5624172290213145,1
30.0,0.0,2.0,2.0,30.916666666666668,23.0,1.0,11.0,0.5624172290213145,2
27.0,1.0,1.0,8.0,26.0,22.0,1.0,492.0,0.5624172290213145,1
15.0,1.0,0.0,0.0,30.333333333333332,34.0,1.0,4.0,0.5624172290213145,1
9.0,1.0,1.0,6.0,30.5,24.0,10.0,222.0,0.5624172290213145,2
43.0,1.0,1.0,8.0,29.0,17.0,1.0,360.0,0.5624172290213145,1
11.0,0.0,1.0,5.0,28.0,18.0,1.0,732.0,0.5624172290213145,2
37.0,1.0,2.0,6.0,31.0,27.0,1.0,312.0,0.5624172290213145,1
36.0,0.0,1.0,17.0,33.0,13.0,1.0,372.0,0.5624172290213145,2
14.0,0.0,0.0,0.0,29.5,19.0,3.0,66.0,0.5624172290213145,1
18.0,1.0,0.0,4.0,24.916666666666668,19.0,1.0,143.0,0.5624172290213145,0
39.0,1.0,1.0,8.0,30.0,19.0,2.0,102.0,0.5624172290213145,0
27.0,1.0,0.0,3.0,29.416666666666668,27.0,2.0,5.0,0.5624172290213145,2
33.0,0.0,0.0,4.0,33.583333333333336,29.0,2.0,19.0,0.27212804890369546,1
22.0,0.0,2.0,2.0,35.0,33.0,4.0,36.0,0.27212804890369546,1
23.0,1.0,0.0,3.0,34.5,31.0,1.0,6.0,0.27212804890369546,1
9.0,1.0,1.0,5.0,39.0,20.0,2.0,312.0,0.27212804890369546,1
29.0,0.0,0.0,3.0,32.0,55.0,1.0,5.0,0.27212804890369546,1
19.0,0.0,0.0,3.0,35.25,45.0,1.0,3.0,0.27212804890369546,1
38.0,1.0,1.0,5.0,36.0,26.0,15.0,318.0,0.27212804890369546,2
42.0,1.0,1.0,3.0,29.5,24.0,17.0,162.0,0.27212804890369546,1
27.0,1.0,0.0,1.0,30.833333333333332,19.0,4.0,34.0,0.21211772897509748,2
25.0,1.0,0.0,2.0,35.5,18.0,1.0,6.0,0.21211772897509748,1
20.0,0.0,0.0,1.0,35.0,27.0,2.0,12.0,0.21211772897509748,1
31.0,0.0,0.0,6.0,30.833333333333332,36.0,1.0,10.0,0.21211772897509748,0
21.0,0.0,0.0,0.0,34.25,45.0,1.0,3.0,0.21211772897509748,1
21.0,0.0,0.0,2.0,35.5,20.0,1.0,6.0,0.21211772897509748,1
21.0,1.0,0.0,0.0,31.0,49.0,2.0,150.0,0.21211772897509748,1
31.0,1.0,1.0,0.0,32.25,23.0,1.0,15.0,0.21211772897509748,1
35.0,0.0,0.0,0.0,34.0,49.0,1.0,6.0,0.21211772897509748,1
29.0,0.0,1.0,0.0,35.333333333333336,33.0,1.0,4.0,0.21211772897509748,1
32.0,0.0,0.0,2.0,33.0,55.0,1.0,12.0,0.21211772897509748,1
44.0,0.0,0.0,0.0,33.0,14.0,1.0,24.0,0.21211772897509748,1
18.0,1.0,0.0,0.0,35.0,58.0,1.0,7.0,0.21211772897509748,1
24.0,0.0,2.0,2.0,33.5,24.0,2.0,18.0,0.21211772897509748,2
29.0,1.0,1.0,18.0,22.5,46.0,1.0,6.0,0.21211772897509748,1
44.0,1.0,0.0,6.0,34.0,17.0,3.0,324.0,0.21211772897509748,2
25.0,0.0,0.0,4.0,33.666666666666664,21.0,6.0,44.0,0.21211772897509748,0
39.0,1.0,0.0,0.0,35.083333333333336,44.0,1.0,1.0,0.21211772897509748,1
44.0,0.0,0.0,6.0,34.0,15.0,1.0,12.0,0.21211772897509748,1
29.0,0.0,0.0,2.0,31.0,34.0,3.0,42.0,0.21211772897509748,1
43.0,0.0,1.0,6.0,34.25,36.0,1.0,3.0,0.21211772897509748,1
41.0,0.0,0.0,1.0,29.25,17.0,9.0,57.0,0.21211772897509748,1
43.0,0.0,2.0,4.0,33.0,13.0,2.0,168.0,0.21211772897509748,1
15.0,1.0,2.0,0.0,33.25,27.0,1.0,15.0,0.21211772897509748,1
29.0,0.0,0.0,0.0,34.0,50.0,3.0,96.0,0.21211772897509748,1
43.0,0.0,2.0,3.0,39.0,16.0,1.0,264.0,0.21211772897509748,1
43.0,1.0,0.0,7.0,31.0,23.0,20.0,282.0,0.21211772897509748,1
33.0,1.0,1.0,0.0,38.75,28.0,2.0,339.0,0.21211772897509748,1
36.0,0.0,2.0,3.0,37.25,18.0,8.0,123.0,0.21211772897509748,2
37.0,1.0,1.0,0.0,39.0,23.0,25.0,360.0,0.21211772897509748,1
21.0,1.0,0.0,3.0,29.083333333333332,24.0,5.0,13.0,0.4261479022907242,1
24.0,0.0,1.0,3.0,30.583333333333332,19.0,7.0,19.0,0.4261479022907242,1
43.0,0.0,0.0,6.0,35.0,29.0,1.0,48.0,0.4261479022907242,1
30.0,0.0,0.0,2.0,31.0,58.0,1.0,2.0,0.4261479022907242,1
11.0,1.0,0.0,1.0,30.833333333333332,26.0,5.0,10.0,0.4261479022907242,1
36.0,0.0,0.0,6.0,35.5,26.0,1.0,6.0,0.4261479022907242,1
40.0,0.0,0.0,5.0,33.333333333333336,39.0,1.0,4.0,0.4261479022907242,1
18.0,1.0,0.0,0.0,34.5,21.0,2.0,6.0,0.4261479022907242,2
27.0,0.0,0.0,3.0,32.666666666666664,22.0,5.0,119.0,0.4261479022907242,1
36.0,0.0,1.0,6.0,30.166666666666668,19.0,2.0,9.0,0.4261479022907242,2
29.0,0.0,0.0,3.0,29.833333333333332,20.0,5.0,13.0,0.4261479022907242,1
14.0,1.0,0.0,0.0,31.5,40.0,2.0,6.0,0.4261479022907242,1
33.0,0.0,0.0,0.0,32.083333333333336,17.0,6.0,17.0,0.4261479022907242,1
14.0,1.0,0.0,0.0,33.583333333333336,22.0,4.0,19.0,0.4261479022907242,1
12.0,1.0,0.0,0.0,32.166666666666664,40.0,1.0,2.0,0.4261479022907242,1
33.0,0.0,1.0,4.0,28.666666666666668,37.0,3.0,19.0,0.4261479022907242,2
27.0,1.0,0.0,6.0,33.166666666666664,24.0,4.0,14.0,0.4261479022907242,1
23.0,1.0,0.0,6.0,36.0,28.0,1.0,12.0,0.4261479022907242,1
31.0,1.0,0.0,0.0,25.083333333333332,23.0,2.0,2.0,0.4261479022907242,1
44.0,0.0,1.0,9.0,34.0,36.0,1.0,120.0,0.4261479022907242,1
19.0,0.0,0.0,0.0,33.416666666666664,19.0,4.0,17.0,0.4261479022907242,1
33.0,1.0,0.0,12.0,39.0,16.0,1.0,6.0,0.4261479022907242,1
13.0,1.0,0.0,0.0,30.0,31.0,12.0,72.0,0.4261479022907242,1
20.0,1.0,0.0,4.0,36.333333333333336,28.0,5.0,16.0,0.4261479022907242,1
27.0,1.0,0.0,3.0,29.0,23.0,4.0,12.0,0.4261479022907242,2
25.0,1.0,0.0,3.0,28.5,27.0,2.0,6.0,0.4261479022907242,1
19.0,0.0,0.0,2.0,29.416666666666668,33.0,6.0,47.0,0.4261479022907242,1
23.0,1.0,0.0,2.0,29.666666666666668,23.0,6.0,20.0,0.4261479022907242,1
26.0,1.0,0.0,6.0,27.833333333333332,21.0,5.0,10.0,0.4261479022907242,1
34.0,0.0,1.0,2.0,29.833333333333332,40.0,2.0,10.0,0.4261479022907242,2
19.0,1.0,0.0,2.0,26.25,18.0,7.0,27.0,0.4261479022907242,1
43.0,0.0,1.0,0.0,31.0,44.0,1.0,24.0,0.4261479022907242,2
31.0,0.0,1.0,6.0,27.0,43.0,3.0,24.0,0.4261479022907242,2
25.0,1.0,0.0,3.0,34.5,29.0,3.0,6.0,0.4261479022907242,1
40.0,1.0,1.0,5.0,29.083333333333332,31.0,9.0,115.0,0.4261479022907242,1
40.0,1.0,1.0,6.0,29.083333333333332,21.0,15.0,193.0,0.4261479022907242,2
17.0,1.0,0.0,2.0,31.166666666666668,28.0,1.0,2.0,0.4261479022907242,1
18.0,1.0,0.0,1.0,37.5,29.0,2.0,6.0,0.4261479022907242,1
42.0,0.0,2.0,9.0,26.0,26.0,1.0,24.0,0.25501783542443146,1
27.0,0.0,1.0,6.0,30.0,38.0,2.0,48.0,0.25501783542443146,1
35.0,0.0,1.0,12.0,31.0,33.0,2.0,60.0,0.25501783542443146,2
17.0,1.0,0.0,0.0,30.0,27.0,2.0,12.0,0.25501783542443146,1
39.0,1.0,0.0,6.0,27.5,25.0,2.0,12.0,0.25501783542443146,1
21.0,1.0,0.0,6.0,30.25,17.0,2.0,63.0,0.25501783542443146,1
43.0,0.0,0.0,6.0,31.0,32.0,1.0,156.0,0.25501783542443146,0
16.0,0.0,0.0,0.0,30.916666666666668,25.0,2.0,23.0,0.25501783542443146,1
42.0,1.0,2.0,3.0,29.25,19.0,2.0,27.0,0.25501783542443146,1
31.0,0.0,0.0,0.0,31.0,46.0,1.0,156.0,0.25501783542443146,1
42.0,1.0,0.0,6.0,31.0,38.0,2.0,50.0,0.25501783542443146,1
31.0,0.0,0.0,0.0,31.25,24.0,4.0,15.0,0.25501783542443146,1
42.0,1.0,1.0,6.0,29.166666666666668,20.0,2.0,234.0,0.25501783542443146,1
44.0,0.0,0.0,2.0,33.5,18.0,2.0,18.0,0.25501783542443146,1
31.0,0.0,0.0,0.0,34.0,48.0,3.0,22.0,0.25501783542443146,1
10.0,1.0,2.0,0.0,30.0,30.0,9.0,91.0,0.25501783542443146,1
32.0,1.0,2.0,4.0,28.0,17.0,9.0,56.0,0.25501783542443146,1
27.0,1.0,0.0,4.0,29.333333333333332,20.0,8.0,28.0,0.33683457402333106,2
37.0,0.0,2.0,3.0,33.166666666666664,19.0,4.0,14.0,0.33683457402333106,0
34.0,0.0,1.0,3.0,33.5,21.0,3.0,66.0,0.33683457402333106,2
28.0,0.0,0.0,0.0,30.083333333333332,19.0,9.0,70.0,0.33683457402333106,1
13.0,0.0,0.0,1.0,32.0,23.0,10.0,48.0,0.33683457402333106,1
11.0,1.0,0.0,0.0,28.0,36.0,4.0,12.0,0.33683457402333106,2
6.0,0.0,2.0,2.0,29.5,30.0,13.0,68.0,0.33683457402333106,1
30.0,1.0,0.0,0.0,37.166666666666664,22.0,1.0,2.0,0.33683457402333106,0
24.0,0.0,0.0,0.0,35.333333333333336,25.0,4.0,16.0,0.33683457402333106,1
40.0,1.0,0.0,3.0,29.833333333333332,22.0,4.0,236.0,0.33683457402333106,1
15.0,0.0,0.0,0.0,19.5,19.0,38.0,219.0,0.33683457402333106,1
44.0,1.0,0.0,6.0,27.666666666666668,17.0,26.0,183.0,0.33683457402333106,1
27.0,0.0,0.0,0.0,23.333333333333332,8.0,20.0,136.0,0.33683457402333106,1
11.0,1.0,2.0,3.0,37.333333333333336,30.0,1.0,4.0,0.33683457402333106,1
21.0,1.0,1.0,4.0,31.0,48.0,1.0,48.0,0.33683457402333106,2
28.0,1.0,0.0,1.0,32.0,34.0,9.0,336.0,0.33683457402333106,1
28.0,1.0,0.0,3.0,30.166666666666668,14.0,5.0,14.0,0.33683457402333106,2
9.0,0.0,0.0,0.0,25.083333333333332,24.0,13.0,61.0,0.33683457402333106,1
42.0,1.0,1.0,6.0,33.5,22.0,4.0,162.0,0.33683457402333106,1
33.0,0.0,0.0,3.0,34.0,31.0,1.0,12.0,0.33683457402333106,2
33.0,0.0,2.0,6.0,28.833333333333332,27.0,3.0,22.0,0.33683457402333106,1
17.0,0.0,0.0,0.0,36.333333333333336,26.0,2.0,4.0,0.33683457402333106,1
28.0,0.0,0.0,7.0,27.666666666666668,19.0,7.0,56.0,0.33683457402333106,2
20.0,0.0,0.0,2.0,33.5,18.0,8.0,177.0,0.33683457402333106,1
34.0,1.0,0.0,3.0,29.5,30.0,16.0,156.0,0.33683457402333106,0
45.0,0.0,0.0,0.0,29.75,37.0,2.0,9.0,0.33683457402333106,2
23.0,0.0,1.0,3.0,29.916666666666668,18.0,5.0,23.0,0.33683457402333106,2
20.0,0.0,1.0,0.0,26.25,26.0,10.0,27.0,0.33683457402333106,1
35.0,0.0,0.0,6.0,33.666666666666664,16.0,36.0,316.0,0.33683457402333106,0
30.0,0.0,1.0,2.0,26.166666666666668,18.0,3.0,26.0,0.33683457402333106,2
23.0,0.0,2.0,0.0,36.833333333333336,21.0,4.0,118.0,0.33683457402333106,2
37.0,1.0,2.0,3.0,37.0,30.0,3.0,16.0,0.33683457402333106,1
37.0,0.0,1.0,6.0,29.5,24.0,2.0,30.0,0.33683457402333106,1
44.0,0.0,1.0,6.0,40.25,19.0,6.0,101.0,0.33683457402333106,2
14.0,0.0,1.0,2.0,17.416666666666668,20.0,36.0,215.0,0.33683457402333106,1
38.0,1.0,0.0,3.0,27.0,22.0,32.0,316.0,0.33683457402333106,1
42.0,1.0,0.0,3.0,32.166666666666664,17.0,21.0,338.0,0.33683457402333106,1
38.0,1.0,1.0,3.0,27.916666666666668,21.0,16.0,320.0,0.33683457402333106,0
10.0,0.0,0.0,1.0,38.583333333333336,33.0,1.0,7.0,0.3126117748540345,2
29.0,1.0,0.0,6.0,33.5,22.0,2.0,42.0,0.3126117748540345,1
42.0,0.0,0.0,6.0,34.0,22.0,1.0,12.0,0.3126117748540345,1
43.0,0.0,1.0,4.0,24.0,22.0,1.0,120.0,0.3126117748540345,1
27.0,0.0,0.0,4.0,36.166666666666664,23.0,3.0,38.0,0.3126117748540345,1
32.0,0.0,2.0,0.0,39.0,34.0,1.0,24.0,0.3126117748540345,1
25.0,0.0,1.0,8.0,28.0,34.0,2.0,48.0,0.3126117748540345,2
31.0,1.0,1.0,2.0,38.0,35.0,2.0,48.0,0.3126117748540345,2
