birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income,label
58.0,0.0,2.0,6.0,33.583333333333336,17.0,7.0,127.0,0.07941164590415231,0
59.0,0.0,2.0,3.0,34.0,14.0,4.0,108.0,0.07941164590415231,1
54.0,0.0,2.0,3.0,35.0,45.0,1.0,72.0,0.07941164590415231,1
54.0,0.0,2.0,6.0,34.0,18.0,3.0,372.0,0.07941164590415231,1
52.0,0.0,1.0,0.0,29.0,17.0,1.0,120.0,0.07941164590415231,1
50.0,0.0,2.0,2.0,31.0,15.0,3.0,60.0,0.07941164590415231,1
53.0,0.0,1.0,9.0,30.0,16.0,2.0,228.0,0.07941164590415231,1
56.0,0.0,1.0,3.0,36.0,16.0,3.0,180.0,0.07941164590415231,1
55.0,0.0,2.0,6.0,34.0,15.0,2.0,60.0,0.07941164590415231,0
54.0,0.0,2.0,3.0,36.0,19.0,2.0,72.0,0.07941164590415231,1
52.0,0.0,2.0,3.0,36.0,20.0,3.0,84.0,0.07941164590415231,0
47.0,0.0,2.0,3.0,35.166666666666664,20.0,3.0,14.0,0.07941164590415231,0
