sex,age,statebrn,placebrn,marstat,edyrs,occ,usyrl,usdurl,usdocl,usstatel,usplacel,usoccl,usbyl,ustrips,reltrip,paistrip,sport,social,chicanos,blacks,anglos,latinos,lodging,english,finhelp,bankacct,remit1,remit2,remit3,remit4,remit5,savings1,savings2,savings3,savings4,savings5,schools,unemp,foodst,welfare,doctor,hospital,uswagel_adj_2019,rent_adj_2019,food_adj_2019,remit_adj_2019,savings_adj_2019,savretrn_adj_2019,target
1,39.0,25,6,2,17,619,1979.0,234.0,8,105,7320,711,,1.0,2,1,2,2,3,1,1,3,2,0,6,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,6.368679715302491,0.0,0.0,454.9056939501779,181.96227758007117,181.96227758007117,1
1,48.0,14,39,2,9,523,1983.0,9.0,1,105,4480,523,,3.0,1,2,2,2,0,0,1,1,4,2,4,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,2,1,1,12.410533980582525,310.2633495145631,155.13167475728156,0.0,310.2633495145631,0.0,2
1,62.0,16,70,2,3,522,1956.0,96.0,2,105,6920,410,,1.0,2,1,2,2,0,0,1,3,3,2,6,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,12.96654268808115,583.4944209636517,864.43617920541,0.0,864.43617920541,1080.5452240067625,2
1,48.0,25,7,2,6,523,1987.0,60.0,1,105,4480,526,,4.0,1,2,2,2,3,0,1,3,2,1,2,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,1,1,20.13047244094488,335.50787401574803,503.26181102362204,838.7696850393701,,5032.618110236221,2
1,27.0,2,0,2,12,616,1989.0,114.0,1,105,7320,520,,1.0,2,2,2,2,3,3,3,3,6,3,6,1,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,1,1,11.252508802816903,337.57526408450707,450.1003521126761,450.1003521126761,450.1003521126761,2925.652288732395,1
1,22.0,2,0,2,15,122,1992.0,84.0,1,105,4480,113,1,2.0,1,2,2,2,3,1,3,3,6,4,4,1,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,1,1,17.250809716599193,345.01619433198385,276.0129554655871,1380.0647773279354,517.5242914979758,3450.1619433198384,2
2,29.0,2,0,5,10,545,1997.0,18.0,8,105,7320,545,1,3.0,1,2,2,2,3,3,3,3,4,3,4,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,15.684478527607363,470.5343558282209,313.68957055214725,470.5343558282209,313.68957055214725,4705.3435582822085,2
1,36.0,16,102,2,16,616,1988.0,72.0,8,105,4480,812,,1.0,2,1,2,2,2,0,1,1,2,1,,1,2,8888,8888,8888,8888,2,8888,8888,8888,8888,2,2,2,2,2,2,15.684478527607363,196.05598159509202,196.05598159509202,588.1679447852761,196.05598159509202,1960.5598159509202,2
1,68.0,14,33,2,3,721,1952.0,6.0,8,105,7320,546,,1.0,1,2,2,2,2,0,1,1,4,0,4,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,12.743028037383178,398.2196261682243,318.57570093457946,637.1514018691589,159.28785046728973,796.4392523364486,2
2,34.0,2,0,1,9,522,1993.0,66.0,1,105,7320,522,1,2.0,1,2,2,2,1,0,0,2,4,1,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,18.821374233128836,313.68957055214725,470.5343558282209,470.5343558282209,313.68957055214725,3136.8957055214723,1
1,35.0,2,0,2,9,830,1981.0,12.0,5,105,7320,526,,1.0,1,2,1,2,1,1,1,0,4,2,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,21.128677685950414,352.1446280991736,528.2169421487604,352.1446280991736,1056.4338842975208,1760.723140495868,2
1,82.0,11,,2,3,52,1978.0,132.0,5,105,7320,520,1,2.0,1,2,2,2,3,0,3,1,4,1,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,2,12.96654268808115,216.1090448013525,172.887235841082,216.1090448013525,1080.5452240067625,4322.18089602705,2
2,58.0,25,,4,0,20,1981.0,120.0,6,105,4480,540,,1.0,1,1,2,2,1,0,0,0,4,0,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,1,2,2,2,2,15.684478527607363,313.68957055214725,313.68957055214725,313.68957055214725,313.68957055214725,0.0,2
1,33.0,20,,3,6,526,1979.0,6.0,8,105,6920,410,1,1.0,2,1,2,2,0,0,0,3,2,0,6,2,8888,8888,8888,8888,8888,2,8888,8888,8888,8888,2,2,2,2,2,2,14.116030674846625,313.68957055214725,313.68957055214725,627.3791411042945,470.5343558282209,4705.3435582822085,2
1,40.0,9,401,4,9,526,1985.0,162.0,1,105,7320,526,,2.0,1,2,1,1,2,2,2,2,4,4,4,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,1,2,2,1,1,12.299649484536083,0.0,175.70927835051546,439.27319587628864,439.27319587628864,878.5463917525773,2
1,30.0,2,0,2,10,721,1994.0,24.0,8,105,7320,719,1,2.0,1,2,2,2,4,4,0,4,4,3,4,2,13,1,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,2,7.0580153374233126,313.68957055214725,78.42239263803681,470.5343558282209,,1568.4478527607362,2
2,49.0,26,,6,6,812,1998.0,1.0,8,103,6200,711,1,2.0,1,2,2,2,0,0,0,0,4,0,4,2,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,19.114542056074768,477.8635514018692,477.8635514018692,637.1514018691589,,2389.3177570093458,2
1,23.0,21,4,2,9,539,1994.0,24.0,8,133,5600,549,1,1.0,1,2,2,2,1,0,1,1,4,1,6,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,15.684478527607363,470.5343558282209,627.3791411042945,784.2239263803681,784.2239263803681,4705.3435582822085,2
1,30.0,9,401,2,9,523,1992.0,72.0,8,105,4480,523,1,1.0,1,2,2,2,1,1,1,1,4,3,4,2,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,1,2,2,2,1,2,16.294263862332695,325.8852772466539,488.8279158699809,814.7131931166348,651.7705544933078,3258.852772466539,2
1,32.0,25,11,3,10,812,1984.0,48.0,5,105,6780,812,,1.0,2,1,2,2,3,0,3,3,2,4,2,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,1,14.664837476099425,162.94263862332696,162.94263862332696,162.94263862332696,814.7131931166348,1629.4263862332696,2
1,59.0,8,37,2,2,711,1962.0,11.0,8,105,4480,711,1,1.0,1,2,2,2,0,0,1,3,4,2,6,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,1,9.955490654205608,1592.8785046728972,796.4392523364486,0.0,796.4392523364486,9557.271028037383,2
1,62.0,26,23,4,8,21,1958.0,36.0,5,105,4480,526,,1.0,1,2,2,2,0,0,3,3,4,2,4,2,1,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,2,2,14.335906542056074,318.57570093457946,477.8635514018692,477.8635514018692,796.4392523364486,3185.7570093457944,2
1,74.0,6,3,2,0,526,1958.0,4.0,2,105,7120,410,,1.0,2,1,2,2,0,0,1,3,3,0,6,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,15.684478527607363,392.11196319018404,470.5343558282209,627.3791411042945,313.68957055214725,1568.4478527607362,2
1,80.0,16,,2,6,52,1985.0,96.0,1,105,4480,549,1,10.0,1,2,2,2,3,1,3,3,4,2,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,11.150149532710282,398.2196261682243,477.8635514018692,318.57570093457946,,1592.8785046728972,2
1,32.0,22,14,2,9,711,1993.0,17.0,8,105,5945,526,1,3.0,2,2,2,2,3,3,3,3,2,4,2,2,14,1,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,1,5.535879921259842,0.0,0.0,335.50787401574803,167.75393700787401,838.7696850393701,2
1,46.0,26,30,2,8,524,1969.0,354.0,5,105,7320,524,,1.0,1,2,2,2,3,1,3,3,4,3,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,2,1,1,15.684478527607363,313.68957055214725,313.68957055214725,627.3791411042945,313.68957055214725,1568.4478527607362,1
1,78.0,16,53,2,5,52,1938.0,726.0,8,105,4480,552,,1.0,1,2,2,2,3,3,3,3,6,4,6,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,19.56059678653405,391.211935730681,293.4089517980108,782.423871461362,586.8179035960216,978.0298393267025,1
1,33.0,2,0,2,9,410,1990.0,102.0,1,105,7320,810,,1.0,2,2,2,2,2,1,3,3,6,4,6,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,17.521663551401872,318.57570093457946,477.8635514018692,637.1514018691589,796.4392523364486,2389.3177570093458,1
1,52.0,25,6,2,6,812,1973.0,306.0,5,105,7320,812,,1.0,2,2,2,2,2,2,2,2,6,2,6,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,15.684478527607363,94.10687116564418,313.68957055214725,627.3791411042945,784.2239263803681,941.0687116564418,1
1,53.0,14,39,2,17,619,1958.0,420.0,8,105,7360,524,1,1.0,1,2,2,2,0,0,0,0,6,4,6,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,2,1,1,,0.0,465.39502427184465,310.2633495145631,155.13167475728156,155.13167475728156,2
1,75.0,16,23,2,0,61,1955.0,60.0,8,105,7777,410,1,3.0,2,1,2,2,0,0,1,0,3,1,1,2,1,3,8888,8888,8888,15,8888,8888,8888,8888,2,2,2,2,1,2,,117.63358895705521,,196.05598159509202,0.0,588.1679447852761,2
1,41.0,18,17,2,6,549,1988.0,126.0,5,105,7320,549,1,2.0,1,2,2,2,1,1,1,1,6,3,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,1,2,2,1,1,12.69819536423841,0.0,0.0,423.27317880794703,423.27317880794703,423.27317880794703,1
2,71.0,30,123,4,4,20,1946.0,48.0,5,105,7320,410,1,1.0,1,2,2,2,0,0,0,3,4,3,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,2,1,1,,237.59944237918216,118.79972118959108,237.59944237918216,712.7983271375466,475.19888475836433,2
1,50.0,5,35,2,8,527,1968.0,24.0,5,105,4480,549,1,2.0,2,2,2,2,1,2,1,1,2,4,6,1,1,15,8888,8888,8888,15,8888,8888,8888,8888,2,2,2,2,1,1,9.410687116564418,156.84478527607362,313.68957055214725,784.2239263803681,784.2239263803681,1568.4478527607362,2
1,34.0,2,0,2,7,523,1978.0,12.0,5,105,4480,711,1,1.0,1,2,2,2,1,0,1,1,4,2,6,2,6,8888,8888,8888,8888,6,15,8888,8888,8888,2,2,2,2,2,2,9.557271028037384,159.28785046728973,318.57570093457946,0.0,796.4392523364486,796.4392523364486,2
1,62.0,18,17,2,3,710,1965.0,2.0,2,105,8120,410,1,2.0,2,1,2,2,1,1,1,1,3,1,6,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,9.018575153374233,235.26717791411045,627.3791411042945,470.5343558282209,313.68957055214725,470.5343558282209,2
1,33.0,2,2,2,7,812,1986.0,150.0,8,105,7320,812,,1.0,2,2,2,2,0,0,2,2,6,0,4,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,1,2,2,2,2,,313.68957055214725,470.5343558282209,439.1653987730062,784.2239263803681,1568.4478527607362,1
2,70.0,14,88,4,1,20,1962.0,24.0,5,105,4480,820,1,1.0,1,2,2,2,0,0,0,2,4,2,4,2,8888,8888,8888,8888,8888,1,15,8888,8888,8888,1,1,2,2,1,1,17.692525951557094,530.7757785467129,265.38788927335645,884.6262975778546,1769.2525951557093,5307.757785467128,2
1,43.0,2,0,2,17,526,1988.0,126.0,5,105,7320,526,1,1.0,2,1,2,2,1,0,1,0,2,4,6,2,1,2,12,8888,8888,1,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,0.0,518.2236486486486,863.706081081081,604.5942567567567,1
1,40.0,2,0,6,9,711,1996.0,30.0,5,105,4480,410,1,1.0,2,1,2,2,1,0,0,0,3,1,3,2,1,8888,8888,8888,8888,1,11,8888,8888,8888,2,2,2,2,2,1,11.76335889570552,196.05598159509202,196.05598159509202,392.11196319018404,784.2239263803681,0.0,1
1,26.0,2,0,2,7,526,1995.0,42.0,8,105,4480,526,1,1.0,1,2,2,2,1,0,0,1,4,1,4,2,12,1,10,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,15.64847742922724,391.211935730681,489.01491966335124,0.0,313.967139020658,2347.271614384086,1
1,23.0,2,0,3,6,520,1992.0,78.0,8,105,5945,410,1,1.0,2,1,2,2,1,0,0,1,3,3,3,2,1,3,8888,8888,8888,13,2,1,12,8888,2,2,2,2,2,2,9.410687116564418,188.21374233128836,313.68957055214725,470.5343558282209,313.68957055214725,2823.2061349693254,1
1,25.0,2,0,2,12,812,1993.0,66.0,5,105,7320,812,1,1.0,1,1,2,2,1,0,0,0,4,4,4,2,1,8888,8888,8888,8888,12,1,8888,8888,8888,2,2,2,2,2,2,8.961845124282984,325.8852772466539,195.53116634799235,244.41395793499046,488.8279158699809,0.0,1
1,32.0,2,0,2,17,125,1993.0,66.0,5,105,7320,125,,1.0,2,1,2,2,1,1,1,1,2,4,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,,,,814.7131931166348,814.7131931166348,1629.4263862332696,1
1,39.0,2,0,2,9,526,1983.0,186.0,5,105,7320,546,1,1.0,1,1,2,2,1,1,1,1,4,4,4,2,1,2,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,6.273791411042945,188.21374233128836,188.21374233128836,627.3791411042945,470.5343558282209,1568.4478527607362,1
1,56.0,6,0,2,4,410,1972.0,12.0,8,105,4480,410,1,2.0,2,1,2,2,3,0,1,1,1,0,3,2,12,1,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,,318.57570093457946,318.57570093457946,477.8635514018692,796.4392523364486,3185.7570093457944,2
1,32.0,6,10,2,6,526,1981.0,6.0,8,105,2840,410,1,1.0,2,1,2,2,0,0,0,0,2,0,6,2,8888,8888,8888,8888,8888,16,1,12,14,8888,2,2,2,2,2,2,10.194911042944787,313.68957055214725,313.68957055214725,470.5343558282209,784.2239263803681,2509.516564417178,2
1,67.0,6,0,2,2,61,1972.0,18.0,8,145,,812,1,4.0,1,2,2,2,3,1,1,1,4,0,6,2,2,1,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,7.332418738049713,162.94263862332696,260.7082217973231,325.8852772466539,814.7131931166348,1629.4263862332696,2
2,79.0,6,5,4,0,711,1950.0,144.0,5,105,8735,410,1,1.0,2,2,2,2,0,0,0,0,6,0,6,2,2,8888,8888,8888,8888,9,1,3,8888,8888,2,2,2,2,2,2,10.979134969325154,156.84478527607362,313.68957055214725,470.5343558282209,1254.758282208589,4705.3435582822085,2
1,66.0,6,0,2,3,410,1963.0,6.0,2,105,4480,410,1,1.0,2,1,2,2,1,0,1,0,3,0,6,2,11,1,16,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,8.760831775700936,191.14542056074765,223.00299065420563,318.57570093457946,637.1514018691589,3185.7570093457944,2
1,80.0,6,10,2,5,410,1945.0,240.0,1,105,7320,546,1,2.0,2,2,2,2,1,1,1,0,6,0,6,2,8888,8888,8888,8888,8888,2,1,8888,8888,8888,1,1,2,2,1,1,4.106071851225697,1080.5452240067625,1080.5452240067625,324.1635672020288,0.0,6483.271344040575,2
1,37.0,6,0,2,5,410,1978.0,46.0,8,105,2840,410,1,1.0,1,1,1,2,3,0,0,1,3,0,6,2,16,2,8888,8888,8888,16,2,8888,8888,8888,2,2,2,2,1,2,,2267.925,1030.875,,206.175,0.0,2
1,27.0,6,0,2,9,555,1992.0,24.0,8,138,7777,410,1,2.0,1,2,2,2,0,0,3,3,2,1,4,2,1,8888,8888,8888,8888,16,1,8888,8888,8888,2,2,2,2,1,1,,831.5980483271376,1187.9972118959108,0.0,237.59944237918216,0.0,2
1,60.0,6,0,2,3,546,1993.0,5.0,8,138,,410,1,1.0,1,2,2,2,2,2,2,2,4,0,4,2,,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,11.921829015544041,1192.1829015544042,1324.6476683937824,264.92953367875646,1324.6476683937824,0.0,2
1,34.0,6,0,3,13,710,1985.0,37.0,8,105,7320,546,1,1.0,2,1,2,2,3,0,0,1,2,3,6,2,1,8888,8888,8888,8888,1,16,8888,8888,8888,2,2,2,2,1,2,11.742775590551181,0.0,100.65236220472441,0.0,0.0,0.0,2
1,40.0,6,0,3,6,410,1998.0,7.0,1,138,,410,1,8.0,2,1,2,2,3,0,0,3,3,1,6,2,1,15,8888,8888,8888,1,2,8888,8888,8888,2,2,1,2,2,2,,969.0225,577.2900000000001,0.0,0.0,0.0,2
1,70.0,14,87,2,3,711,1973.0,3.0,8,105,2840,410,1,1.0,2,1,2,2,0,0,1,0,3,0,3,2,1,8888,8888,8888,8888,1,16,8888,8888,8888,2,2,2,2,1,1,24.87680389221557,0.0,344.4480538922156,2296.3203592814375,0.0,,2
1,36.0,6,0,2,6,555,1980.0,4.0,8,138,,410,1,2.0,2,1,2,2,3,0,2,2,7,0,2,2,8888,8888,8888,8888,8888,16,1,8888,8888,8888,2,2,2,2,2,2,8.199975053456878,145.77733428367782,291.55466856735563,455.5541696364932,0.0,1822.2166785459729,2
1,35.0,6,0,3,6,410,1981.0,7.0,8,105,2840,410,1,1.0,2,1,2,2,0,0,0,1,3,0,3,2,15,16,1,12,8888,14,1,15,8888,8888,2,2,2,2,2,2,613.8223289315727,920.7334933973591,306.9111644657863,767.2779111644658,767.2779111644658,10741.890756302522,2
1,37.0,14,91,2,0,523,1979.0,246.0,8,105,4480,523,1,1.0,1,2,2,2,3,3,3,0,4,2,7,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,2,1,1,244.64784688995218,611.6196172248805,366.97177033492824,0.0,0.0,1834.8588516746413,1
1,34.0,6,0,2,9,549,1999.0,6.0,1,105,4480,549,1,9.0,2,1,1,2,1,0,1,1,4,3,2,1,11,16,8888,8888,8888,14,8888,8888,8888,8888,1,1,2,1,1,1,562.5016501650165,1125.003300330033,562.5016501650165,225.0006600660066,0.0,843.7524752475248,1
1,33.0,16,83,2,11,710,1984.0,192.0,1,105,4480,710,1,3.0,2,2,2,2,2,1,0,2,4,4,5,1,15,8888,8888,8888,8888,14,8888,8888,8888,8888,1,2,2,1,1,1,,0.0,898.6186291739895,449.30931458699473,0.0,0.0,1
1,27.0,6,0,3,6,543,1996.0,42.0,8,105,4480,543,1,1.0,1,2,2,2,0,0,0,1,4,0,4,2,16,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,1,1,1,10.591271510516252,293.29674952198854,130.35411089866156,244.41395793499046,,1955.3116634799237,1
1,31.0,6,0,2,9,540,1995.0,54.0,8,105,1620,546,1,1.0,2,2,2,2,3,0,2,0,4,2,4,2,2,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,1,1,1,1,1,366.3620560747664,159.28785046728973,127.43028037383178,637.1514018691589,238.9317757009346,1592.8785046728972,1
1,36.0,14,8,3,0,819,1999.0,6.0,1,105,4480,729,1,5.0,2,2,1,2,1,0,1,0,2,4,6,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,1,1,2,1,1,1,14.194641356542618,0.0,76.72779111644658,1227.6446578631453,1227.6446578631453,7672.779111644658,1
1,39.0,16,53,2,7,549,1997.0,30.0,6,105,4480,,1,5.0,2,2,2,2,0,1,2,1,4,4,4,1,16,8888,8888,8888,8888,14,8888,8888,8888,8888,1,1,2,1,1,1,7.519323529411764,265.38788927335645,265.38788927335645,707.7010380622837,707.7010380622837,,1
1,52.0,6,0,2,5,539,1999.0,6.0,1,105,4480,549,1,15.0,2,2,2,2,3,3,3,3,2,1,5,1,16,8888,8888,8888,8888,14,8888,8888,8888,8888,1,2,2,2,1,1,824.7,,329.88,1649.4,,8247.0,1
1,42.0,14,39,2,12,521,1999.0,6.0,1,105,4480,521,1,15.0,2,2,1,2,1,0,1,1,2,4,6,1,16,8888,8888,8888,8888,14,8888,8888,8888,8888,1,2,2,1,1,1,500.2339005736138,277.00248565965586,325.8852772466539,977.6558317399619,0.0,0.0,1
1,48.0,6,0,3,3,61,1996.0,42.0,1,105,4480,543,1,17.0,2,2,2,2,3,0,1,1,7,1,6,2,16,11,8888,8888,8888,8888,8888,8888,8888,8888,1,2,2,1,1,1,,,,287.90202702702703,575.8040540540541,1151.6081081081081,1
1,62.0,14,65,2,1,710,1995.0,24.0,5,105,4480,410,1,4.0,1,2,2,2,3,3,3,3,4,0,4,2,1,8888,8888,8888,8888,3,1,8888,8888,8888,2,2,2,2,2,2,,199.49225690276114,184.1466986794718,767.2779111644658,0.0,2301.8337334933976,2
1,33.0,6,0,2,0,410,1985.0,5.0,8,105,,410,1,3.0,2,1,2,2,1,0,0,0,2,0,2,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,10.02219173200285,182.22166785459729,182.22166785459729,911.1083392729864,911.1083392729864,1822.2166785459729,2
1,64.0,6,6,2,2,410,1952.0,6.0,2,105,6920,410,1,1.0,2,1,2,2,1,0,0,0,3,0,6,2,8888,8888,8888,8888,8888,2,1,8888,8888,8888,2,2,2,2,2,2,15.345558223289316,,,1534.5558223289315,0.0,,2
1,27.0,6,0,2,8,410,1993.0,48.0,8,138,7777,540,1,2.0,2,2,2,2,1,0,0,0,4,1,6,2,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,1,1,2,1,1,1,1688.0114045618247,613.8223289315727,613.8223289315727,306.9111644657863,0.0,2301.8337334933976,2
1,44.0,6,0,2,9,410,1994.0,48.0,8,138,,410,1,2.0,2,1,2,2,1,0,0,0,2,1,2,2,10,1,16,8888,8888,14,1,8888,8888,8888,2,1,1,1,1,1,6.368406662665067,0.0,306.9111644657863,613.8223289315727,613.8223289315727,0.0,2
1,69.0,16,26,2,1,410,1969.0,6.0,8,105,5170,410,1,2.0,2,1,2,2,1,0,0,0,3,0,6,2,1,8888,8888,8888,8888,1,6,8888,8888,8888,2,2,2,2,2,2,14.849965148698885,1247.3970724907065,570.2386617100373,0.0,1187.9972118959108,1900.7955390334573,2
1,58.0,6,7,2,6,552,1976.0,10.0,8,138,,410,1,1.0,1,2,2,2,1,0,0,0,4,0,6,2,11,1,15,8888,8888,16,1,4,8888,8888,2,2,2,2,2,2,11.742775590551181,671.0157480314961,201.30472440944882,1677.5393700787401,,,2
1,68.0,6,6,2,0,410,1975.0,3.0,8,105,2840,410,1,1.0,1,1,2,2,3,0,0,2,2,0,6,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,767.2779111644658,306.9111644657863,0.0,1534.5558223289315,767.2779111644658,3069.111644657863,2
1,68.0,16,26,2,2,410,1950.0,6.0,8,105,4480,410,1,1.0,2,1,2,2,1,1,1,1,2,0,2,2,11,1,10,8888,8888,12,1,8888,8888,8888,2,2,2,2,2,2,618.5250000000001,164.94,164.94,824.7,206.175,6185.25,2
1,68.0,6,0,2,0,410,1998.0,6.0,1,138,7777,410,,2.0,1,2,2,2,,,,,4,0,,2,16,1,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,2,2,52.71278350515464,0.0,790.6917525773196,439.27319587628864,0.0,0.0,1
1,58.0,6,6,2,0,410,1963.0,3.0,2,103,9360,549,1,1.0,2,1,2,2,0,0,0,0,2,1,2,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,4.493093145869947,53.91711775043937,0.0,449.30931458699473,1123.2732864674867,2246.5465729349735,2
2,54.0,16,15,6,0,721,1993.0,6.0,8,148,,410,1,1.0,1,2,2,2,3,3,3,3,4,0,4,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,13.197180072028813,306.9111644657863,184.1466986794718,613.8223289315727,0.0,4603.667466986795,2
1,60.0,16,26,2,0,410,1971.0,4.0,8,105,4480,549,1,1.0,1,2,2,2,1,0,0,0,4,0,4,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,69.05501200480192,613.8223289315727,230.18337334933977,1534.5558223289315,1534.5558223289315,1534.5558223289315,2
1,33.0,14,85,2,3,546,1998.0,6.0,8,105,4480,546,,2.0,1,2,2,2,1,0,0,1,4,1,4,2,1,8888,8888,8888,8888,8888,8888,8888,8888,8888,2,2,2,2,1,1,,0.0,171.00802675585285,0.0,256.5120401337793,1710.0802675585285,1
1,31.0,6,0,3,3,410,1994.0,12.0,1,105,4480,410,1,2.0,1,2,2,2,1,0,0,0,4,0,4,2,1,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,1,1,1,784.2239263803681,,,392.11196319018404,,0.0,2
1,57.0,6,2,3,2,410,1996.0,12.0,8,105,5170,410,1,1.0,2,1,2,2,1,1,1,1,2,0,2,2,1,15,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,88.02268553940323,0.0,234.7271614384086,1075.8328232593728,0.0,978.0298393267025,2
1,45.0,16,15,2,0,410,1967.0,12.0,8,144,,410,1,1.0,1,2,2,2,3,3,3,3,4,0,4,2,8888,8888,8888,8888,8888,2,1,12,8888,8888,2,2,2,2,1,1,537.094537815126,767.2779111644658,1074.189075630252,30.691116446578633,0.0,0.0,2
1,26.0,6,6,2,9,524,1998.0,1.0,8,105,4480,413,1,3.0,1,2,2,2,3,3,0,3,4,0,4,2,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,2,2,2,618.5250000000001,206.175,412.35,206.175,824.7,2061.75,2
1,71.0,14,38,2,0,410,1985.0,7.0,5,105,2840,410,1,1.0,2,1,2,2,3,1,1,3,2,0,6,2,1,8888,8888,8888,8888,1,10,8888,8888,8888,2,2,2,2,2,2,11.150149532710282,637.1514018691589,318.57570093457946,318.57570093457946,79.64392523364486,0.0,2
1,65.0,6,6,2,2,720,1978.0,12.0,8,105,4480,812,1,2.0,1,1,2,2,3,0,0,3,4,0,4,2,16,1,10,8888,8888,16,1,3,8888,8888,2,1,2,2,1,1,,767.2779111644658,920.7334933973591,129.04079909963986,193.55352587034815,4603.667466986795,2
2,60.0,6,0,6,18,712,1984.0,6.0,5,105,4480,820,1,1.0,2,1,2,2,3,3,3,3,2,0,2,2,8888,8888,8888,8888,8888,,8888,8888,8888,8888,2,2,2,2,1,2,,0.0,46.65273722627738,,,0.0,2
1,27.0,6,0,2,2,410,1993.0,60.0,8,136,,543,1,2.0,2,1,2,2,1,1,1,1,4,1,4,2,8888,8888,8888,8888,8888,2,1,12,8888,8888,2,2,2,2,2,2,76.72779111644658,613.8223289315727,306.9111644657863,767.2779111644658,0.0,1227.6446578631453,2
1,26.0,6,0,2,6,619,1993.0,10.0,8,148,,410,1,1.0,1,2,2,2,3,0,0,3,4,0,6,2,8888,8888,8888,8888,8888,1,8888,8888,8888,8888,2,2,2,1,1,1,9.842425409047161,0.0,246.06063522617902,1230.303176130895,0.0,2460.60635226179,2
1,37.0,16,26,2,3,710,1981.0,12.0,8,105,4480,410,1,1.0,1,2,2,2,3,0,0,2,4,0,4,2,15,1,6,8888,8888,16,1,8888,8888,8888,2,2,2,2,2,2,,,,,,0.0,2
